playlist_id,track_id,added_at,popularity
37i9dQZF1DX5KpP2LN299J,1MgV7FIyNxIG7WzMRJV5HC,2023-07-07T04:00:00Z,81
37i9dQZF1DX5KpP2LN299J,1q3RiD1tIWUpGsNFADMlvl,2023-07-07T04:00:00Z,61
37i9dQZF1DX5KpP2LN299J,5eGX87IiKsGuzS3iw4CfCX,2023-07-07T04:00:00Z,68
37i9dQZF1DX5KpP2LN299J,4CkgMiMqZ5JzW9iYXSTMTL,2023-07-07T04:00:00Z,77
37i9dQZF1DX5KpP2LN299J,4IQkfUsrwXol38VV3U7t7T,2023-07-07T04:00:00Z,72
37i9dQZF1DX5KpP2LN299J,12M5uqx0ZuwkpLp5rJim1a,2023-07-07T04:00:00Z,82
37i9dQZF1DX5KpP2LN299J,6VsvKPJ4xjVNKpI8VVZ3SV,2023-07-07T04:00:00Z,79
37i9dQZF1DX5KpP2LN299J,5kI4eCXXzyuIUXjQra0Cxi,2023-07-07T04:00:00Z,79
37i9dQZF1DX5KpP2LN299J,1gWRnZ52AK1ZUvpjjTteKf,2023-07-07T04:00:00Z,63
37i9dQZF1DX5KpP2LN299J,3RaT22zZsxVYxxKR7TAaYF,2023-07-07T04:00:00Z,74
37i9dQZF1DX5KpP2LN299J,7dW84mWkdWE5a6lFWxJCBG,2023-07-07T04:00:00Z,76
37i9dQZF1DX5KpP2LN299J,3O5osWf1rSoKMwe6E9ZaXP,2023-07-07T04:00:00Z,70
37i9dQZF1DX5KpP2LN299J,7qEUFOVcxRI19tbT68JcYK,2023-07-07T04:00:00Z,77
37i9dQZF1DX5KpP2LN299J,1SymEzIT3H8UZfibCs3TYi,2023-07-07T04:00:00Z,82
37i9dQZF1DX5KpP2LN299J,2Rk4JlNc2TPmZe2af99d45,2023-07-07T04:00:00Z,81
37i9dQZF1DX5KpP2LN299J,4svZDCRz4cJoneBpjpx8DJ,2023-07-07T04:00:00Z,82
37i9dQZF1DX5KpP2LN299J,5RaBeejGtdPEszYEKYECs2,2023-07-07T04:00:00Z,64
37i9dQZF1DX0kbJZpiYdZl,4MjDJD8cW7iVeWInc2Bdyj,2023-10-20T04:00:00Z,94
37i9dQZF1DX0kbJZpiYdZl,1BxfuPKGuaTgP7aM0Bbdwr,2023-10-20T04:00:00Z,99
37i9dQZF1DX0kbJZpiYdZl,7DlZH8EiVDgQXNoj3dnyZC,2023-10-20T04:00:00Z,82
37i9dQZF1DX0kbJZpiYdZl,3rUGC1vUpkDG9CZFHMur1t,2023-10-20T04:00:00Z,98
37i9dQZF1DX0kbJZpiYdZl,7aqfrAY2p9BUSiupwk3svU,2023-10-20T04:00:00Z,91
37i9dQZF1DX0kbJZpiYdZl,58pTPJPBjw1xL9OcLcQczU,2023-10-20T04:00:00Z,76
37i9dQZF1DX0kbJZpiYdZl,1kuGVB7EU95pJObxwvfwKS,2023-10-20T04:00:00Z,96
37i9dQZF1DX0kbJZpiYdZl,0mflMxspEfB0VbI1kyLiAv,2023-10-20T04:00:00Z,86
37i9dQZF1DX0kbJZpiYdZl,5Eh1nj7IjV9lwpcKAkidyY,2023-10-20T04:00:00Z,80
37i9dQZF1DX0kbJZpiYdZl,5mjYQaktjmjcMKcUIcqz4s,2023-10-20T04:00:00Z,98
37i9dQZF1DX0kbJZpiYdZl,7dJYggqjKo71KI9sLzqCs8,2023-10-20T04:00:00Z,89
37i9dQZF1DX0kbJZpiYdZl,5aIVCx5tnk0ntmdiinnYvw,2023-10-20T04:00:00Z,92
37i9dQZF1DX0kbJZpiYdZl,4iZ4pt7kvcaH6Yo8UoZ4s2,2023-10-20T04:00:00Z,92
37i9dQZF1DX0kbJZpiYdZl,4rXLjWdF2ZZpXCVTfWcshS,2023-10-20T04:00:00Z,96
37i9dQZF1DX0kbJZpiYdZl,3vkCueOmm7xQDoJ17W1Pm3,2023-10-20T04:00:00Z,94
37i9dQZF1DX0kbJZpiYdZl,3IX0yuEVvDbnqUwMBB3ouC,2023-10-20T04:00:00Z,94
37i9dQZF1DX0kbJZpiYdZl,6wf7Yu7cxBSPrRlWeSeK0Q,2023-10-20T04:00:00Z,96
37i9dQZF1DX0kbJZpiYdZl,6ZprqcYFC6D9eIZaCoqrSn,2023-10-20T04:00:00Z,87
37i9dQZF1DX0kbJZpiYdZl,59uQI0PADDKeE6UZDTJEe8,2023-10-20T04:00:00Z,88
37i9dQZF1DX0kbJZpiYdZl,0JmnkIqdlnUzPaf8sqBRs3,2023-10-20T04:00:00Z,86
37i9dQZF1DX0kbJZpiYdZl,1vYXt7VSjH9JIM5oRRo7vA,2023-10-20T04:00:00Z,95
37i9dQZF1DX0kbJZpiYdZl,0cVyQfDyRnMJ0V3rjjdlU3,2023-10-20T04:00:00Z,84
37i9dQZF1DX0kbJZpiYdZl,7iQXYTyuG13aoeHxGG28Nh,2023-10-20T04:00:00Z,92
37i9dQZF1DX0kbJZpiYdZl,73RbfOTJIjHzi2pcVHjeHM,2023-10-20T04:00:00Z,88
37i9dQZF1DX0kbJZpiYdZl,2kE2HFBFkJ0VMw3igxYohz,2023-10-20T04:00:00Z,79
37i9dQZF1DX0kbJZpiYdZl,2dHHgzDwk4BJdRwy9uXhTO,2023-10-20T04:00:00Z,92
37i9dQZF1DX0kbJZpiYdZl,3XB5uhhlYSnkxpSihkNQwh,2023-10-20T04:00:00Z,90
37i9dQZF1DX0kbJZpiYdZl,741UUVE2kuITl0c6zuqqbO,2023-10-20T04:00:00Z,91
37i9dQZF1DX0kbJZpiYdZl,6wsqVwoiVH2kde4k4KKAFU,2023-10-20T04:00:00Z,93
37i9dQZF1DX0kbJZpiYdZl,7jvtmQ3onpWeUm7dyFSSSc,2023-10-20T04:00:00Z,76
37i9dQZF1DX0kbJZpiYdZl,0WtM2NBVQNNJLh6scP13H8,2023-10-20T04:00:00Z,91
37i9dQZF1DX0kbJZpiYdZl,2gyxAWHebV7xPYVxqoi86f,2023-10-20T04:00:00Z,92
37i9dQZF1DX0kbJZpiYdZl,1vhbThkFnqAHbZp0fEjXE4,2023-10-20T04:00:00Z,81
37i9dQZF1DX0kbJZpiYdZl,1Y3LN4zO1Edc2EluIoSPJN,2023-10-20T04:00:00Z,90
37i9dQZF1DX0kbJZpiYdZl,1odExI7RdWc4BT515LTAwj,2023-10-20T04:00:00Z,95
37i9dQZF1DX0kbJZpiYdZl,6dgUya35uo964z7GZXM07g,2023-10-20T04:00:00Z,90
37i9dQZF1DX0kbJZpiYdZl,7DswEZZthZ6piQpL25qGAM,2023-10-20T04:00:00Z,75
37i9dQZF1DX0kbJZpiYdZl,7mXuWTczZNxG5EDcjFEuJR,2023-10-20T04:00:00Z,95
37i9dQZF1DX0kbJZpiYdZl,6HgWWaMu31KdOpEG5l28BG,2023-10-20T04:00:00Z,84
37i9dQZF1DX0kbJZpiYdZl,7FbrGaHYVDmfr7KoLIZnQ7,2023-10-20T04:00:00Z,89
37i9dQZF1DX0kbJZpiYdZl,6ehWdR7cGDXnT7aKEASJxE,2023-10-20T04:00:00Z,96
37i9dQZF1DX0kbJZpiYdZl,22VHOlVYBqytsrAqV8yXBK,2023-10-20T04:00:00Z,86
37i9dQZF1DX0kbJZpiYdZl,3OHfY25tqY28d16oZczHc8,2023-10-20T04:00:00Z,87
37i9dQZF1DX0kbJZpiYdZl,6WzRpISELf3YglGAh7TXcG,2023-10-20T04:00:00Z,93
37i9dQZF1DX0kbJZpiYdZl,6rjuKpPydT2SxN15TZpV7r,2023-10-20T04:00:00Z,80
37i9dQZF1DX0kbJZpiYdZl,41WQUSINanQHfhfKpFDsms,2023-10-20T04:00:00Z,85
37i9dQZF1DX0kbJZpiYdZl,4pCbJC43j3gSqG6Fen6upD,2023-10-20T04:00:00Z,87
37i9dQZF1DX0kbJZpiYdZl,1Lo0QY9cvc8sUB2vnIOxDT,2023-10-20T04:00:00Z,90
37i9dQZF1DX0kbJZpiYdZl,5JYPXqMwYc0zTODQdjMEZN,2023-10-20T04:00:00Z,86
37i9dQZF1DX0kbJZpiYdZl,5sdQOyqq2IDhvmx2lHOpwd,2023-10-20T04:00:00Z,93
37i9dQZF1DX10zKzsJ2jva,6UtWwuheJr5LLDeVypPNx7,2023-10-20T04:00:00Z,0
37i9dQZF1DX10zKzsJ2jva,7iQXYTyuG13aoeHxGG28Nh,2023-10-20T04:00:00Z,92
37i9dQZF1DX10zKzsJ2jva,3XB5uhhlYSnkxpSihkNQwh,2023-10-20T04:00:00Z,90
37i9dQZF1DX10zKzsJ2jva,7ABLbnD53cQK00mhcaOUVG,2023-10-20T04:00:00Z,98
37i9dQZF1DX10zKzsJ2jva,6fNCrsrdIcgVd2aZZ0nnz4,2023-10-20T04:00:00Z,89
37i9dQZF1DX10zKzsJ2jva,4MjDJD8cW7iVeWInc2Bdyj,2023-10-20T04:00:00Z,94
37i9dQZF1DX10zKzsJ2jva,2HafqoJbgXdtjwCOvNEF14,2023-10-20T04:00:00Z,96
37i9dQZF1DX10zKzsJ2jva,7mXuWTczZNxG5EDcjFEuJR,2023-10-20T04:00:00Z,95
37i9dQZF1DX10zKzsJ2jva,6XbtvPmIpyCbjuT0e8cQtp,2023-10-20T04:00:00Z,96
37i9dQZF1DX10zKzsJ2jva,3nNmRE0DxHC6ZaKkrpUumS,2023-10-20T04:00:00Z,91
37i9dQZF1DX10zKzsJ2jva,2QM5gBm9Q8VZ7UamMIMLb1,2023-10-20T04:00:00Z,84
37i9dQZF1DX10zKzsJ2jva,3cDyocF0Ibdfs1SFQk5cLZ,2023-10-20T04:00:00Z,86
37i9dQZF1DX10zKzsJ2jva,6irysuQyZWd7Bjj7ePiOs2,2023-10-20T04:00:00Z,93
37i9dQZF1DX10zKzsJ2jva,6uIIdjYTxxpWOyWuVXrKQO,2023-10-20T04:00:00Z,93
37i9dQZF1DX10zKzsJ2jva,6XSqqQIy7Lm7SnwxS4NrGx,2023-10-20T04:00:00Z,93
37i9dQZF1DX10zKzsJ2jva,15U5RHzuLMPNFThQqfKL0U,2023-10-20T04:00:00Z,67
37i9dQZF1DX10zKzsJ2jva,7mLPSkAJraASgNk6ywyTkp,2023-10-20T04:00:00Z,85
37i9dQZF1DX10zKzsJ2jva,4sDpxaulErbJ9NBaJDC7cJ,2023-10-20T04:00:00Z,87
37i9dQZF1DX10zKzsJ2jva,4mGrWfDISjNjgeQnH1B8IE,2023-10-20T04:00:00Z,89
37i9dQZF1DX10zKzsJ2jva,6RcAHyC5sAUIbPTkhOQwd8,2023-10-20T04:00:00Z,86
37i9dQZF1DX10zKzsJ2jva,7bPp2NmpmyhLJ7zWazAXMu,2023-10-20T04:00:00Z,91
37i9dQZF1DX10zKzsJ2jva,0QRHOAeU8JRaVVn3UoZBih,2023-10-20T04:00:00Z,89
37i9dQZF1DX10zKzsJ2jva,4SW9gHnW8NfKOdqmh0ij45,2023-10-20T04:00:00Z,89
37i9dQZF1DX10zKzsJ2jva,1LFXWfARjkBkc9Abofmgp8,2023-10-20T04:00:00Z,83
37i9dQZF1DX10zKzsJ2jva,609E1JCInJncactoMmkDon,2023-10-20T04:00:00Z,90
37i9dQZF1DX10zKzsJ2jva,307kaV2BoOC4pRRzwJUJxf,2023-10-20T04:00:00Z,0
37i9dQZF1DX10zKzsJ2jva,35FW5OEe4p38LdjK1KqT2X,2023-10-20T04:00:00Z,83
37i9dQZF1DX10zKzsJ2jva,0Me3GyNuLOa1YTIxhJPyCn,2023-10-20T04:00:00Z,80
37i9dQZF1DX10zKzsJ2jva,0p0cOpBujR114Wirv5AM7W,2023-10-20T04:00:00Z,81
37i9dQZF1DX10zKzsJ2jva,2hn2zOA2XFlv6DSmesylrL,2023-10-20T04:00:00Z,89
37i9dQZF1DX10zKzsJ2jva,4PA1wK0leCjmRZlP5dQ8Lv,2023-10-20T04:00:00Z,88
37i9dQZF1DX10zKzsJ2jva,5oVBCcGv1EX2foIs6X6GRw,2023-10-20T04:00:00Z,77
37i9dQZF1DX10zKzsJ2jva,7yci6r0cjX0Np5AshDZOsR,2023-10-20T04:00:00Z,84
37i9dQZF1DX10zKzsJ2jva,2VOXLA9TzOAVCjDi7RY5DV,2023-10-20T04:00:00Z,84
37i9dQZF1DX10zKzsJ2jva,2TJKY0WSFufZOzbRNgl6zE,2023-10-20T04:00:00Z,90
37i9dQZF1DX10zKzsJ2jva,7yIIeKUxTpn36X6CFJhgEi,2023-10-20T04:00:00Z,84
37i9dQZF1DX10zKzsJ2jva,3bRWGhpeNUkJfFydelSwBk,2023-10-20T04:00:00Z,85
37i9dQZF1DX10zKzsJ2jva,3wlIAXSDtlD9iU8ysld06Z,2023-10-20T04:00:00Z,87
37i9dQZF1DX10zKzsJ2jva,5wjsJIUf6pdrwauPDae43o,2023-10-20T04:00:00Z,88
37i9dQZF1DX10zKzsJ2jva,5XVdHRf4CAJ2Jm0uMIy5qY,2023-10-20T04:00:00Z,83
37i9dQZF1DX10zKzsJ2jva,0J9g1MMJDhyvOb3NWckHMm,2023-10-20T04:00:00Z,91
37i9dQZF1DX10zKzsJ2jva,51QmqegeWI2orK2mzDfnIH,2023-10-20T04:00:00Z,79
37i9dQZF1DX10zKzsJ2jva,6k5wiT5l9DK8iZmhvEvoqo,2023-10-20T04:00:00Z,85
37i9dQZF1DX10zKzsJ2jva,2SOvWt6igzXViIjIiWNWEP,2023-10-20T04:00:00Z,86
37i9dQZF1DX10zKzsJ2jva,4t46soaqA758rbukTO5pp1,2023-10-20T04:00:00Z,88
37i9dQZF1DX10zKzsJ2jva,3dnP0JxCgygwQH9Gm7q7nb,2023-10-20T04:00:00Z,89
37i9dQZF1DX10zKzsJ2jva,3CU1qWV0h0PvWXQg71YUoo,2023-10-20T04:00:00Z,78
37i9dQZF1DX10zKzsJ2jva,0O3U5iwTbiXCREMkvotJuN,2023-10-20T04:00:00Z,89
37i9dQZF1DX10zKzsJ2jva,3kmWIej9tXjSWWYc9tPjJk,2023-10-20T04:00:00Z,83
37i9dQZF1DX10zKzsJ2jva,1Hs1uUl8o2VtDp1DABFq0O,2023-10-20T04:00:00Z,89
37i9dQZF1DX4JAvHpjipBk,2kjH4Q6WxvlpGnlgwmv4eG,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0rKWJnmo6Q0ovoPOLoLm0t,2023-10-20T04:00:00Z,55
37i9dQZF1DX4JAvHpjipBk,3xY5aYJcdvZX9xQxNd02ku,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,180AbZduI6bYQIzwCHRwu9,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0Ag6LNrSfJVKRhGzD7ArDq,2023-10-20T04:00:00Z,37
37i9dQZF1DX4JAvHpjipBk,6m0S4wcG6sTCP010ZrgdJI,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,30QYxvXOJZhGBF6DvpNb8w,2023-10-20T04:00:00Z,60
37i9dQZF1DX4JAvHpjipBk,4kvDU8vfvxupVezsVPag5v,2023-10-20T04:00:00Z,37
37i9dQZF1DX4JAvHpjipBk,6N7TGPYfGP2oxiy9Cpaz9G,2023-10-20T04:00:00Z,25
37i9dQZF1DX4JAvHpjipBk,5HM5trJxTouv3eUVcbW8sh,2023-10-20T04:00:00Z,41
37i9dQZF1DX4JAvHpjipBk,6Cxc9tL1sMdivV1Quh0yjZ,2023-10-20T04:00:00Z,43
37i9dQZF1DX4JAvHpjipBk,6UtWwuheJr5LLDeVypPNx7,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2fRqb3yoCI9cbRASkEMo3m,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,1maIZ0gsjVbdANLvl4v0ao,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,4jpNmNXMzO3aVgJhy8sdxL,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,7gwEKj4xXm9iRqxGhHxSI4,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,7ddHGUPt5bOpVFAtX6TJN8,2023-10-20T04:00:00Z,58
37i9dQZF1DX4JAvHpjipBk,2EYDqen8Pftl3ENvqOs6fE,2023-10-20T04:00:00Z,52
37i9dQZF1DX4JAvHpjipBk,7pw6IXqjBn0M68l5JI3mIV,2023-10-20T04:00:00Z,27
37i9dQZF1DX4JAvHpjipBk,4NUmZ5svM1Bbmaz5udqUeJ,2023-10-20T04:00:00Z,39
37i9dQZF1DX4JAvHpjipBk,4GnjXzJfmPcVEt0S7zIS9L,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0Fnjp5rPXHGYnehRgnaEjr,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,02WbmXcfVEPDOZH91K8OtL,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,6GeNWEE6sxYf5hMO93gw42,2023-10-20T04:00:00Z,34
37i9dQZF1DX4JAvHpjipBk,3Yw6KJjm8ycybvl6UdW9dq,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,1V9vDStzw6C7pXSsIrzER2,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0rcaFqednwwedMu68xpKlj,2023-10-20T04:00:00Z,44
37i9dQZF1DX4JAvHpjipBk,3ROgWZzcpQ0y8k67PzlbBC,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,307kaV2BoOC4pRRzwJUJxf,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,6xVdq7lcNHpELteLBfrkY2,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,27RWVlCet2iZlGciBETorw,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2F7dO7OCqrxff66epaNPEU,2023-10-20T04:00:00Z,51
37i9dQZF1DX4JAvHpjipBk,2fga4JgHuq91W9HiTfo9GC,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,5Gdbm8oHbicLgj79HcOxtL,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0pyOM5TLmrs7fhTwgre7TG,2023-10-20T04:00:00Z,41
37i9dQZF1DX4JAvHpjipBk,6rJmsLYHcPgpLlMr0zMXQo,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0DRJILxCmuHsrJpYYqXMed,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0AvmYTwL16E2CAqCrXP0dW,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,7xxmW8ieHp9YnACGc0PfNz,2023-10-20T04:00:00Z,29
37i9dQZF1DX4JAvHpjipBk,0UNDrAptMY5glGrcdr93Kx,2023-10-20T04:00:00Z,64
37i9dQZF1DX4JAvHpjipBk,6j8rjIqqZkKnc0VzLjIN3J,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2dRwRtYFH95QcMcRhUVWBB,2023-10-20T04:00:00Z,32
37i9dQZF1DX4JAvHpjipBk,2ZqOCKuFkKhAZDRYI90EHb,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,46ewa3Cu9oEqxNnh0LRWxs,2023-10-20T04:00:00Z,26
37i9dQZF1DX4JAvHpjipBk,5pNFOG7WqeKscjCPm580Nr,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,01cN1DKc5HH7F9MOBBjSip,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,7fnICPO0s3jcQ049Yk0EmV,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,6GcGjg0IfSzcnlrATESE4S,2023-10-20T04:00:00Z,32
37i9dQZF1DX4JAvHpjipBk,0JFUAuI5jrh7xHaY0kRFW1,2023-10-20T04:00:00Z,3
37i9dQZF1DX4JAvHpjipBk,6gOxexvj0mjwnRRrLXT1cB,2023-10-20T04:00:00Z,48
37i9dQZF1DX4JAvHpjipBk,09dCk3StPaVK9JpTU6PGN2,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,1OiiHxQFLMftJpw5C8Vrar,2023-10-20T04:00:00Z,47
37i9dQZF1DX4JAvHpjipBk,51fqkA2jYEfXiUkcQYpCyB,2023-10-20T04:00:00Z,25
37i9dQZF1DX4JAvHpjipBk,6qYCswyML9pHuvYDBdZJYd,2023-10-20T04:00:00Z,10
37i9dQZF1DX4JAvHpjipBk,4r9kj0CqH7RCp6Oxx56SvN,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,3936OLY1SxZ4cVqxqrS7p2,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,6MmnCLbZ5sEshGK7bJDQB6,2023-10-20T04:00:00Z,50
37i9dQZF1DX4JAvHpjipBk,5UzLPjUzrIStZCocniiH1y,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,7mGIEdzSzlTYjPtiDsXbVM,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,676TvM26wVq88afbYDPRO3,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,3FvTHuefYV6TxE3Kseqno8,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,562S3M4AGzUZcZ6G1WorfN,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2tRcF1bE5ESw9c8ljLXLsR,2023-10-20T04:00:00Z,19
37i9dQZF1DX4JAvHpjipBk,7vUNVm5CpZLHDlkRiOJJc5,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,6dYtCV39bCt10NMfzgOdtA,2023-10-20T04:00:00Z,45
37i9dQZF1DX4JAvHpjipBk,0i8EbwLvGtg3u9hq896b1A,2023-10-20T04:00:00Z,8
37i9dQZF1DX4JAvHpjipBk,13ks10TjWmDaVL4iO8R5dV,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2i5q9JRYHVkPNegErZ2WvA,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,00uvWPbNBali6gKlZxUxIU,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2ShpBw0zpxdnclk7gv8eHY,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,4nhLPA3DAMEOj92U5i2cOk,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2UHnJzIiyNqPTufzxHdTQx,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,5UWJ898JHDe9Ong9Gnkdhd,2023-10-20T04:00:00Z,41
37i9dQZF1DX4JAvHpjipBk,6AuTEZjVz0VZUsSLyezRma,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,322B6Not1OsMLCCxHg6sZl,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,4EEhiTd2tMLmb7v24EnmG7,2023-10-20T04:00:00Z,22
37i9dQZF1DX4JAvHpjipBk,5nzB0LJDNELDNb06PQMrWF,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,7eCpxZdpP7kz9j2OUJLbpd,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,1YoOb9usnbDLSAACSSCwzP,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,6i7QP9auNhpIZgPopuXPOm,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,7es13mrHNacEWpBIuIOw5A,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,32TjTdbpM9dv5gBVFXbU8S,2023-10-20T04:00:00Z,7
37i9dQZF1DX4JAvHpjipBk,4VmFqEEqbLReGKJQhDl9c0,2023-10-20T04:00:00Z,22
37i9dQZF1DX4JAvHpjipBk,4MWKhUasdUFoxsOc9w1Feq,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0fVQEAJzB0WDLgS28zbECm,2023-10-20T04:00:00Z,21
37i9dQZF1DX4JAvHpjipBk,1uni8la2ZuN5oGlkAFBn9R,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2vzV2cEIRSAid5CUPjzYnE,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,1qLBZLeGS6FEHgVKWqhuVv,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,64YqaPCvvnHxj96Qlo1a9w,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2Hgtu5s75EqH0skGGdICIr,2023-10-20T04:00:00Z,34
37i9dQZF1DX4JAvHpjipBk,4dNKAlFAjUqelFX5ganK7Y,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0d1NK6DEtHLK0Mw4iij3uI,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,1QKde7vZ5QM4dZn6TLyEmO,2023-10-20T04:00:00Z,36
37i9dQZF1DX4JAvHpjipBk,0F95C4z2gQJ8NigLuO4z4u,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,2q6utlOBBdiOMZ4TcQ1CRj,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,0g8nIlk2ltpZP8lYlPvRx1,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,43DsSmYR7rk3LKnyY8wkGI,2023-10-20T04:00:00Z,39
37i9dQZF1DX4JAvHpjipBk,7y23wOenPKul2aNEF7Dcwr,2023-10-20T04:00:00Z,0
37i9dQZF1DX4JAvHpjipBk,7bbDRMb1AIjb8cWztwm8MS,2023-10-20T04:00:00Z,9
37i9dQZF1DX4JAvHpjipBk,2hEI5r6nDn9ZdNqHluhbdq,2023-10-20T04:00:00Z,0
37i9dQZF1DX6GwdWRQMQpq,7gwEKj4xXm9iRqxGhHxSI4,2023-10-20T04:00:00Z,0
37i9dQZF1DX6GwdWRQMQpq,2IGMVunIBsBLtEQyoI1Mu7,2023-10-20T04:00:00Z,100
37i9dQZF1DX6GwdWRQMQpq,3ivlOgTCKS7zk1lXlZsebF,2023-10-20T04:00:00Z,59
37i9dQZF1DX6GwdWRQMQpq,51fqkA2jYEfXiUkcQYpCyB,2023-10-20T04:00:00Z,25
37i9dQZF1DX6GwdWRQMQpq,6c6WmIHcHlhccEwSFBhzNa,2023-10-20T04:00:00Z,76
37i9dQZF1DX6GwdWRQMQpq,6j8rjIqqZkKnc0VzLjIN3J,2023-10-20T04:00:00Z,0
37i9dQZF1DX6GwdWRQMQpq,5aIVCx5tnk0ntmdiinnYvw,2023-10-20T04:00:00Z,92
37i9dQZF1DX6GwdWRQMQpq,4YQImHflXSiIMXntcwPkx8,2023-10-20T04:00:00Z,84
37i9dQZF1DX6GwdWRQMQpq,2XdeL4FRkc6ADX4XTcpa0s,2023-10-20T04:00:00Z,0
37i9dQZF1DX6GwdWRQMQpq,4wQmwPWCUn6gi11Gep2qsP,2023-10-20T04:00:00Z,79
37i9dQZF1DX6GwdWRQMQpq,7nn4MXs89QymmNzRreTywe,2023-10-20T04:00:00Z,77
37i9dQZF1DX6GwdWRQMQpq,5JYPXqMwYc0zTODQdjMEZN,2023-10-20T04:00:00Z,86
37i9dQZF1DX6GwdWRQMQpq,4hrd3G5XnJzDC5LZw0Fwgu,2023-10-20T04:00:00Z,69
37i9dQZF1DX6GwdWRQMQpq,4LadsagnXZM7SEOpHjHIHA,2023-10-20T04:00:00Z,74
37i9dQZF1DX6GwdWRQMQpq,1o8Z7GD1CeOaVBEyuzu4HO,2023-10-20T04:00:00Z,75
