feature,encoding,spotify_id,value,feature_id,name
liveness,low,2LWM5Ft0TdX24GeSq1u6PV,0.0578,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2PRfOo8S4BVIw0o97yqzg2,0.106,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2QN9zL3SzXdGqqmXO68gFp,0.0634,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2QmqDBomh1vNVHLGHQToHy,0.0449,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2RJnNdu4pb3MypbBroHU0T,0.0783,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2T9WeqSMJJb8YBDHPYGU4p,0.0753,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2TP1hob8rLICnBoJqk5odo,0.091,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2TSfStvlAMLw89u3tali79,0.106,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2TktkzfozZifbQhXjT6I33,0.107,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2UPj4xX163RJab0Yx1XYtJ,0.101,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2UW7JaomAMuX9pZrjVpHAU,0.0756,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2VzCjpKvPB1l1tqLndtAQa,0.0735,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2WHctubxf8LzrGr62cLz3d,0.0427,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2WpsIjaAYHx7iwQIHj0qxe,0.085,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2XdeL4FRkc6ADX4XTcpa0s,0.104,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2XiJm507b8ApqHK86BUWlJ,0.0872,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2ZXb6OBkjmDYnvEB3iANgH,0.107,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2Zo1PcszsT9WQ0ANntJbID,0.0927,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2ZqOCKuFkKhAZDRYI90EHb,0.0934,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2aG3cPs5o9QTvVDSs6h1Gw,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2ajhenDRiiAnCHHjsIOHhJ,0.0932,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2ccuOtUjIyx3tPcsnpeBzJ,0.0831,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2dCmGcEOQrMQhMMS8Vj7Ca,0.0575,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2dHHgzDwk4BJdRwy9uXhTO,0.0822,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2eAvDnpXP5W0cVtiI0PUxV,0.0864,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2eGvz6O6tVnh9nKiitDEhZ,0.0287,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2eOaBGvTsDsmG4KHgEFnaq,0.0823,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2fDw3pRFijALInM5IKYkwl,0.1,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2fJ4k8jvERwmcccSQrIl0v,0.0907,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2fRqb3yoCI9cbRASkEMo3m,0.0991,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2g9dhCaJiK7D0FOgZ9vJlR,0.0637,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2hNQDbZcN3vqRAuwiz7poI,0.0852,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2hl8lxRV5RLvXZhiG2yGxC,0.0824,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2hn2zOA2XFlv6DSmesylrL,0.0609,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2i2qDe3dnTl6maUE31FO7c,0.0919,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2iEhrJwK2glWAvqtyuulgq,0.0585,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2id8E4WvczfKHB4LHI7Np3,0.0868,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2idmlkd8oUaQvYEtINpLBX,0.0708,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2jWWijkXKuEKntq25rWhgS,0.0922,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2lNTHWu2I5Tcz9ukWsV5Jj,0.0974,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2nLO71bixoyhjLXZ6HrnKU,0.0919,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2otAb5kIGdZzJCqcUHNztT,0.0809,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2pnPe4pJtq7689i5ydzvJJ,0.0777,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2qy4LQ5B3y8NZ8YxEKrPFy,0.0803,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2rVBHjan4XvLDCfwwTdQvu,0.0843,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2rxQMGVafnNaRaXlRMWPde,0.0928,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2tgQaL85WoRfgEa4hFQgrE,0.105,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2x0WlnmfG39ZuDmstl9xfX,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,2xdvhChCtpYxyNApVJEUG1,0.0952,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,30SDhccuNZwitgkaEkpvVO,0.0991,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,30XBkzzcubUJLANeXM4D0C,0.0695,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,30ZwYmaZ9rrmjlEHLhF8qR,0.083,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,31CdkzHnMbvJuKZvtCQfR6,0.0732,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,34Kw6GcpNKfvvSRdar4LoR,0.0784,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,34lfu3S4fIcKZRNXzbdbo7,0.0938,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,35FW5OEe4p38LdjK1KqT2X,0.0549,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,368eeEO3Y2uZUQ6S5oIjcu,0.106,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,37BZB0z9T8Xu7U3e65qxFy,0.0936,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,37OBlWR4QwbMJvReT8myht,0.101,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,37sINbJZcFdHFAsVNsPq1i,0.0741,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3936OLY1SxZ4cVqxqrS7p2,0.0739,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,39jFcITDD1RqmYWmyXfsvA,0.096,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3AY6H68WNMDzWw9JhPW4Jv,0.107,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3B228N0GxfUCwPyfNcJxps,0.0895,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3B6fE7oCyZhGpEOE4eE2Ay,0.0995,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3CU1qWV0h0PvWXQg71YUoo,0.0886,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3CeCwYWvdfXbZLXFhBrbnf,0.0989,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3EEd6ldsPat620GVYMEhOP,0.0606,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3F5CgOj3wFlRv51JsHbxhe,0.093,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3Fc2ZrWUswQ4QhDyamW920,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3G9ZnSjGYyHx7e221v0qse,0.104,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3GDIZO71jiE1FEcHEJh3RH,0.0861,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3GWaFFi6TlPcZLYmCCHZ9O,0.0812,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3GaGWoU1KfVqgl7vnRHP55,0.0848,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3Gs7mVfWKl567mjozgxmXv,0.104,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3IAfUEeaXRX9s9UdKOJrFI,0.0914,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3IX0yuEVvDbnqUwMBB3ouC,0.0647,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3IyNoadUO8UCr5pj5NqHr6,0.101,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3J0jlN9j7fpmghvALVF0Th,0.0959,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3JTMWdhcJPiegDSe7SvZS3,0.0493,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3JvKfv6T31zO0ini8iNItO,0.0944,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3Kn8ot4CivyNKG1S9DBuEw,0.089,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3LEo0SOxxooypx3nWyCITO,0.106,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3LzAFrnO7CxaeBgtQhHsAP,0.0987,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3Myu2lHEo0F24ZetCqRDVN,0.0556,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3P9pRL7V9yM9DhY6NGZjzA,0.0723,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3PG9Q89FOydXO8rJesUewH,0.0999,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3PigB8AnVf6zPtWvVC5fJL,0.103,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3Pu3IChaAoa5EjgUBv5F6x,0.055,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3PyRSNu87qhTv5UwGrkedR,0.0757,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3QsW0CN21JBMxbVw8XrTei,0.102,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3R3HY6mOyGwxJ4dxGgg0Do,0.0981,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3ROgWZzcpQ0y8k67PzlbBC,0.0926,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3RaT22zZsxVYxxKR7TAaYF,0.103,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3RauEVgRgj1IuWdJ9fDs70,0.0901,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3S1tTwSKIZgf4QGltFyCxM,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3SKSMSUVpLcnuEvYlSAKmy,0.107,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3TNSVsiFngfe68UJpMq1oS,0.0695,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3UMrglJeju5yWyYIW6o99b,0.0842,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3V0A5gVJFGy4Hmo3MJ59uD,0.102,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3VvcKToPY3diGRjERt8NvD,0.0989,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3WMj8moIAXJhHsyLaqIIHI,0.0954,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3XB5uhhlYSnkxpSihkNQwh,0.0871,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3XCsnZP8tL6fAbYofj9O0M,0.103,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3XKIUb7HzIF1Vu9usunMzc,0.0348,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3XjCJ3iss8ztaCcFr3hdbC,0.0728,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3XjvMZqm2AQ8thMCD6w9w2,0.0922,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3XoYqtiWHhsk59frZupImG,0.101,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3ZZq9396zv8pcn5GYVhxUi,0.0474,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3aROTIlJEYc90xE8hlm4Be,0.104,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3awXX3NCCFczArHPXTdrNk,0.0824,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3cDyocF0Ibdfs1SFQk5cLZ,0.083,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3cwVEUzKMyQLvq51b6I8Ul,0.0925,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3dnP0JxCgygwQH9Gm7q7nb,0.0837,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3e3d56Bm1T3NDEifwZQDHt,0.094,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3eNOyXmzuA46bUvi8FkIoW,0.0821,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3eX0NZfLtGzoLUxPNvRfqm,0.101,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3fqwjXwUGN6vbzIwvyFMhx,0.0821,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3hUxzQpSfdDqwM3ZTFQY0K,0.0925,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3hxIUxnT27p5WcmjGUXNwx,0.103,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3iQyxNq8TnhYimIMrKbEwa,0.0861,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3iVmzeoFR0AZrn8EYFnEsB,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3ijPMKSNCF1sfwKPsnIrIW,0.0789,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3k0DJq2HdWJqnqor8NX0ac,0.104,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3kQfBtkQqgN1fAMfhks8TU,0.0798,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3kf0WdFOalKWBkCCLJo4mA,0.0498,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3lcP1anKWxdp6IRNF9vGhu,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3nr6dW6yGOd6UX3KOpkbMZ,0.0925,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3qoftcUZaUOncvIYjFSPdE,0.0887,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3rmqiQbzPDx7A8p88IRFKg,0.0641,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3s6nfqfT6kyLBT10vs0M4l,0.0801,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3sLhMSePzxSrmxluIqeoAZ,0.0766,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3t5OV1asJHmOlf23T08CLv,0.105,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3thB8qaxyKtLJ7ao1NpkRB,0.1,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3wlIAXSDtlD9iU8ysld06Z,0.0902,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3wyzKHfvroiGn3KKBg0GvM,0.081,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3xY5aYJcdvZX9xQxNd02ku,0.0731,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3yz88FVJQhwG2EqYHw3pkx,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3z6XUommYDWPHeFhmhhT6j,0.083,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3zjgjxmf1nkX3vOAXzK7oG,0.0903,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,3ztpmZj6p47tlck3NVQrV7,0.101,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,40LYL1Z6xgCn5cBybo5K0D,0.0785,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,424DkevE18QJazwlljiTD4,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,43DsSmYR7rk3LKnyY8wkGI,0.0942,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,45dZJ4Pu9Mxu9GSoKeuLwB,0.0808,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,463CkQjx2Zk1yXoBuierM9,0.0674,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,467uh81a8AkjzFd77ly5M0,0.0666,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,475L4j7qFaZE0jlcvrsScN,0.102,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,48AJSd42lXpicsGqcgopof,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,48rsYvIQXUAtxcmIoStOaM,0.0873,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,49COPp81lGS9Hl9OwKlsKl,0.073,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4A2LfnduSTsE8u0ecYROxE,0.0903,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4A66aFlunTSo4fNcqoDUJL,0.0699,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4ABYxlb92WBIjHu7TIKmml,0.0668,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4CJEECPnzQ6f7rwLqlu08w,0.0885,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4D1k6x4MXTaSnljSvAXhaf,0.0923,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4E22XbJSOj8T2Ua6ye19Cx,0.105,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4FAKtPVycI4DxoOHC01YqD,0.1,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4FyesJzVpA39hbYvcseO2d,0.0642,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4I4fBBEhpLAHvnLhacIwdg,0.0925,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4JtLrFUg0ff2x9TsXCgx76,0.0863,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4KULAymBBJcPRpk1yO4dOG,0.102,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4NMNwdmbiSGlDdMha5k6ks,0.0695,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4NUmZ5svM1Bbmaz5udqUeJ,0.0807,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4NoOME4Dhf4xgxbHDT7VGe,0.104,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4O2rRsoSPb5aN7N3tG6Y3v,0.104,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4OtoXQ2ySVcmudZT4jF8jH,0.103,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4P7LVHDbzn7aI6wWRh5AHc,0.0885,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4PA1wK0leCjmRZlP5dQ8Lv,0.0997,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4QwSuFs54h6NRpbNDFnX6l,0.0838,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4QzoBae05AxedOwsC8cqlh,0.0963,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4RvWPyQ5RL0ao9LPZeSouE,0.104,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4SSnFejRGlZikf02HLewEF,0.106,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4U9CF27YlwHRtUGKUzhUTT,0.0861,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4UMIv5jd9gK98a39BQRD9X,0.1,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4UldILPVpnZO69ffK4B9aA,0.066,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4VsP4Dm8gsibRxB5I2hEkw,0.0986,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4VtN4HDolfU0II9KOftqy4,0.0872,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4WFeJTXNHIS2wURtwlAkhu,0.092,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4X6F9xoYUyJh4OhnXbAZv2,0.101,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4Xbotg4PCLJw9cDx2dtZLK,0.106,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4Y8vb1uy9IjM2V1hqvrAid,0.0947,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4YQImHflXSiIMXntcwPkx8,0.0297,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4Yg2w0P29BBBMixyeNjDtj,0.0992,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4ZLyjxANuZ87aP9dJqRaik,0.0517,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4ZT0wGKwlJRjpMUuwZVy3p,0.104,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4Zf7vu8xsZeqOvel5fqyEK,0.0747,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4Zj2uX6ApCFK9XzjwIhCIr,0.089,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4Zx0yrZwW4uNpd1FhIrOV5,0.0999,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4aYSnC64YbjMQhrhLyIvJ3,0.0877,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4alHo6RGd0D3OUbTPExTHN,0.0858,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4b1yxSdlumA8N4fEk4UOZp,0.0582,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4bV5sf2B4hWBBd5HQ8S7KB,0.101,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4bw8mcDUSRWfQo63ZTYRnU,0.0856,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4d1CG5ei1E2vGbvmgf5KKv,0.0672,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4dZYpUveESOpInSlQLCXVQ,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4fHDlIntTsRGSyTg5UYZYC,0.108,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4gvrJnKCKIPiacNsWVQwEU,0.0549,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4h3KlpOEXS6FxIpab6EKlf,0.058,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
liveness,low,4hx1w2XDXdS7w7cQ4NJxIj,0.0856,99a3de53-f5a6-4bde-98bc-b76e5f59a209,Liveness (Low)
