track_uuid,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
79fd9382-d42d-465a-b9ba-797ea01ebe8d,84,D,Major,67,78,63,29,0,12,5
02056c7c-ec3d-4eff-bbff-12d6a169fbf6,154,F#,Major,66,63,69,21,0,11,7
94ffe158-4b3a-4a51-808f-6059161cc4bc,148,F,Major,59,72,62,18,0,9,3
79c36593-c197-4308-8534-a2e21e06148f,146,F,Minor,85,22,37,13,0,7,30
ba2ddb8d-ef15-4aa2-94c1-2f6daffdf52d,120,B,Minor,77,51,79,20,0,26,6
1f290b1f-39d9-4f54-ad55-c9c58fc4ff76,110,A,Major,53,75,69,7,0,17,3
75d6f4ab-4310-40b4-80bd-bcf14a424a56,136,,Minor,77,82,30,95,0,13,5
f29a61f6-efd5-4e78-be00-e7d45740c8b1,141,C#,Major,59,56,63,12,0,6,36
1cef54cb-0242-4c50-8dae-919b033f4691,108,A,Minor,46,23,48,75,30,14,4
2e659594-9b3b-474c-9e2e-6e2a75e42118,94,,Major,42,47,36,76,0,9,5
341f5287-44ab-400f-8f6a-363f52f190d6,180,A,Major,35,41,94,0,63,5,5
98948f2a-f59f-47a8-8c89-129c1c9d01cb,122,A#,Major,77,51,79,5,0,16,5
4f4200b4-e90d-443a-8678-88fbda1127ed,85,A#,Major,59,33,52,7,15,12,3
4f6554ef-8074-4194-a401-cc769981d949,148,C#,Major,68,29,73,0,0,7,7
5d1563b5-8600-413e-a8ca-44bc4ce3ed21,120,A,Major,83,59,73,6,0,5,11
61474eb4-77c9-46f8-af67-5cbc9c645293,91,G,Minor,70,76,72,22,0,27,4
ecc0a769-d2b2-4921-88ad-40106ca72b99,120,E,Major,72,54,71,26,0,10,4
101375c4-11f4-4e71-a2f7-68d2f7466536,106,,Major,86,86,79,11,0,8,9
33eee1cd-01ba-4e4e-b7c0-fb828e0452f9,110,A#,Major,63,31,35,93,0,29,3
1f36220b-1586-4769-a005-626bc6eaa6fe,169,F#,Major,39,36,45,81,0,8,13
8c227b9a-e262-4968-a59f-c6ce834b8a04,118,C#,Major,80,21,55,1,0,26,17
e38bbeb9-3dfd-4270-bb2f-a9355617cef3,92,G#,Minor,91,79,66,32,0,9,16
ed0c7837-a242-4b1a-a1d3-dfddbd0633e5,112,D#,Major,45,19,60,63,0,9,6
558eee76-b5bf-4715-9dbf-45bc3f1a14bd,140,D,Major,79,56,91,26,0,13,21
cc0b91a0-27e6-45f4-b96f-22069c5b1d62,105,G#,Major,73,52,76,13,0,5,3
81a9312d-4b1b-481e-93b7-caca31c63d09,178,F,Major,76,63,77,14,0,15,22
bfce0f03-6891-45be-8d1e-4ce5df843412,108,G,Minor,96,71,42,57,0,8,9
96971f6b-f9a7-4e56-ace5-7c4fa0d025bc,173,A,Major,40,19,29,86,0,34,4
c139d7c0-893f-4878-98ed-c1eac514511a,101,C#,Major,67,40,90,3,0,34,6
65f2b69d-cef7-4e1d-8ee2-9be2702dc727,120,G#,Minor,80,24,62,41,2,11,23
e2471253-3887-4d74-ad92-e85842daf595,144,,Major,73,66,80,44,0,9,12
b3c6396a-8822-47c0-9e14-58d5c21b688f,133,C#,Major,75,96,61,0,0,18,4
7b74e019-ab45-495d-b9d6-850c5d9844d0,158,G#,Minor,46,62,83,53,0,97,28
fdd842ab-0f18-4520-8a94-73782db9ac01,120,A,Major,81,92,90,9,0,8,7
1c5516a1-e92b-46d4-b084-b7aa8dc0abcf,129,,Major,61,59,46,56,0,13,5
3f96f873-1c6a-4f60-abe6-4ed4d2a76d4d,102,G,Major,74,45,89,5,0,26,13
609ee96a-2b87-4cb4-958d-1889e8490b88,124,G#,Minor,79,79,84,2,0,5,5
2a55c018-06bf-4f90-a5b3-9063a26d7cc0,90,E,Minor,73,31,45,85,24,11,3
e3e9c0d4-b83b-46d7-9364-c20e0e3bccd2,161,F#,Minor,78,65,52,46,0,12,31
00bb61ae-d797-4a27-aaa1-f4d9ed2eb0fb,120,G,Major,60,11,33,90,0,8,5
80537488-ddbf-4c7a-8ebd-5f4667d8fdcb,81,,Major,45,12,57,7,0,23,3
7f5db413-7f0f-491e-8318-fa6af4c27a84,150,E,Minor,78,47,70,18,0,15,9
e88d55af-5a7a-4c58-b72f-1f5ab99baa33,105,G#,Major,76,58,84,10,0,13,10
50be808c-1d46-4fec-a048-1a9628f5061f,79,F#,Major,63,76,67,38,0,6,4
3ec7d14b-03e3-4abd-ad46-9cb089750c09,146,C#,Minor,52,7,61,51,0,11,3
b05fb9be-fe66-45e5-b7db-034a77160ad4,124,E,Major,64,8,37,79,0,9,5
4bb30ffe-cfea-4b30-8078-af35239af756,126,F#,Major,53,66,85,2,0,24,4
bad8c779-ef6d-4be0-af06-fa65b8724a98,121,G#,Major,75,53,74,2,0,11,5
85fcf4d6-af50-45d7-8a69-7e8944479f23,136,B,Minor,80,33,60,0,0,32,14
7484bf4d-6d67-4276-9bdf-073457785f9d,102,A,Minor,77,26,63,58,0,11,5
b6636ebe-d65a-4aad-b0a9-2bd722e579b0,77,G,Major,73,54,74,23,0,41,23
ef667f11-c1e7-44bf-b3ba-0f97660a0f18,98,F#,Minor,82,54,59,69,0,18,10
8ba650e1-8604-432e-9b03-eaeea0882260,84,B,Minor,44,22,48,38,0,33,24
ae8c07ef-fcb6-4bac-905c-985e9e8510c3,102,G#,Major,89,77,82,3,0,17,11
024e7446-bce5-484b-90c9-004d5dfb5f8c,120,G#,Major,42,33,26,92,0,13,3
d0a77600-87bd-4091-ae74-a5d7459e78d5,117,C#,Major,52,73,91,0,0,11,7
d518a04d-27a8-4386-96c2-9fa3154de4d3,72,A,Minor,45,27,33,82,0,14,4
3f5ca2c6-71e8-4a42-9796-900709ff63cd,168,C#,Major,67,29,47,5,0,22,26
2db1cf9e-9305-423f-a992-253b4e8888aa,94,C#,Major,52,68,69,13,0,33,8
bde13361-b51a-421f-9d89-07e7de37d129,145,G#,Major,41,65,88,0,0,26,5
2f485a3d-cbb0-4fa0-84a6-ec83c21fffc0,134,C#,Major,71,14,61,1,0,23,33
63bc51c0-955c-4d25-adf0-49f1926f300a,148,C#,Major,35,24,93,0,0,10,8
f41868f2-10a1-40af-a9fd-f964533f6e29,127,E,Minor,60,40,89,9,0,60,6
d3bc83c9-96d5-4fe2-85d4-64bead0c68ea,172,F#,Minor,74,79,66,11,0,8,16
db492fcb-c5a9-4720-938e-7d6bd7dc49ca,90,B,Major,75,19,46,21,4,34,8
7bdb97f6-8518-4970-b0cf-14f85752c2ad,96,G,Major,57,30,40,38,0,26,3
29ffb6c9-1196-492a-83f5-14ddfb26e0d4,138,G,Minor,74,65,67,46,0,36,4
68925605-d492-4b6a-9b50-8d77072951d8,120,G,Major,72,67,72,0,0,13,4
1e25a837-ec74-49f1-92e1-dfed7798979d,125,A,Major,70,65,74,1,0,34,4
c4f0afe1-4f27-48e7-bb4f-6ae618e0e489,123,D,Major,82,80,86,1,0,30,13
a44c6b62-37bc-4cd1-bda8-09895655878f,81,F#,Major,79,44,54,41,0,13,24
27678f87-bcf3-4dd3-8c25-b9224a68bec6,171,C#,Major,55,10,85,7,0,8,20
357941a2-f47e-447f-9d1a-2af8d629ee2c,91,B,Major,77,60,32,84,0,8,5
b0184f24-3bcb-4f23-9f86-938d0c89f07a,84,G,Minor,56,61,76,10,0,14,11
562c71e9-3d1b-456f-b630-99829f27af29,115,F,Minor,90,74,54,16,0,13,28
e14f6635-d058-41ca-8965-46277ca71ea0,125,,Major,69,70,89,4,0,49,3
33823cb7-93bb-4cc5-a97f-b668ad84d546,122,F#,Minor,80,62,69,28,0,13,7
0e9c3366-1d61-45da-bc10-856a7765e67a,92,D,Major,85,92,54,16,0,29,7
68f88709-8de0-4ead-bf46-423606c5c77a,90,F#,Minor,63,75,75,17,0,11,8
46fbb97c-23e3-40ef-afe5-4a282d0fdcbc,94,E,Minor,84,90,70,9,0,14,8
5205a943-30a2-438d-9930-2d783ef60b10,93,B,Major,81,53,78,18,0,6,24
e703edd2-931b-47af-a66c-4a767c06c293,130,D,Minor,51,50,76,30,0,10,7
892a5f78-ea8c-4cda-9e49-a76bb6dc4404,180,G,Minor,35,23,61,23,0,19,6
2149e16a-9090-4a21-aeb6-914eb361de1b,134,,Major,53,31,31,92,0,28,3
330ea98f-9933-459b-a690-67f92c4089ee,95,D#,Minor,92,31,89,3,0,8,25
17a71505-145a-4a35-906b-c64a0ce2fc43,184,F#,Major,69,91,63,11,0,9,31
33f47dc6-515a-4b8d-af7c-1e0a1ca90086,147,G#,Minor,47,50,80,10,0,32,38
6d13e0b3-de9c-4c7a-b1f6-540d60c093c1,123,G,Major,52,44,60,40,0,26,3
4475f4a5-95d1-4551-bd24-cc40fbab4b72,123,A#,Minor,91,49,61,3,0,17,22
3e06e4cd-877d-46f0-911b-f64f4dd1a091,90,F#,Minor,90,79,71,26,0,7,37
cf43e2fb-76c2-4f40-93f9-0dc8f4d3094a,160,D,Minor,61,65,64,1,0,12,4
ff365e5f-e0b0-4a98-93b8-8a18d6cb673f,115,C#,Major,60,37,71,8,0,48,4
a40b29e6-6168-4c94-bd80-eebb24cb0886,141,D#,Major,37,17,67,2,0,34,9
203f01b3-2ff7-4323-a211-92576aa9e94c,160,A,Major,31,30,88,7,0,8,8
48b18b63-7b73-4855-9f88-dff9d9c40c6c,145,B,Major,57,23,66,4,6,15,4
294ce5a5-ee08-4965-9324-603dfc9343cc,89,,Minor,46,43,43,23,8,8,22
50485934-b37f-48e1-8098-8e0d2657b7c7,95,F,Minor,84,49,72,8,0,15,8
71c13c64-94af-48fa-8054-e46c6f86eadb,160,D,Major,60,47,62,3,0,38,4
db55429e-1539-4cf4-b976-d182113feee4,92,G,Major,77,76,84,3,0,38,4
95a90593-8f88-49ab-88ad-722b00b167a1,134,G#,Major,93,61,74,9,0,17,8
992d9779-ce05-423b-822f-737236680158,172,B,Minor,31,4,86,1,0,28,17
ff52fe29-6742-4b69-8569-2a5360afdc89,80,A,Major,76,92,62,6,0,8,13
9d9e6ac3-b0fb-4d16-8581-f131357eb8fe,150,C#,Minor,91,42,60,0,0,9,12
a3f1b0e3-6306-4b97-b65a-18d27a0a7df3,80,F#,Minor,78,53,74,4,0,45,21
d4253862-d69f-4927-876d-7167460880e7,166,A#,Minor,81,83,75,14,0,29,34
8ee1afe9-d26c-4c0c-99b1-9e6656daf7d1,120,G#,Major,67,8,54,27,0,8,4
a1890321-48f0-40e3-96bd-b08d98042f95,92,,Major,86,89,79,17,0,11,6
1662d862-8194-4696-a03f-7698f4f0be08,85,G#,Minor,74,61,52,30,0,26,9
b46ba6dc-27eb-443e-98ec-b41ab69b1884,154,D,Minor,79,86,52,66,0,9,7
29d5de7c-01ad-4bca-b014-287886aba849,92,D,Minor,73,37,74,28,0,14,6
c7e960d1-92fb-4774-b790-d34b81aeb6e3,140,B,Major,89,75,70,6,0,13,5
ff203715-c93a-45dd-9a07-0d46817d7490,89,C#,Major,65,60,60,11,0,10,40
3ee5f721-3825-4535-b2f9-21a04b300f00,135,F,Minor,89,89,86,16,0,8,5
3240e925-d7f2-4941-9c96-900f7c496ed8,140,G#,Minor,51,66,53,60,0,11,18
cfcac625-9b3a-4e95-bcf2-f3cb6d72863e,82,D#,Major,47,44,76,8,91,9,3
0ea7b0d8-8cad-4210-946f-58188974c857,79,D,Major,78,58,45,47,0,18,3
6bb91b6e-73bb-452b-be49-9600c96cd785,88,F,Major,31,31,63,47,27,21,12
fb2d05e9-d110-4942-9cbc-19efe0ae02a9,139,F,Major,44,18,38,70,0,12,4
17a517fb-a081-4904-84fb-7367cbd29ffa,124,,Minor,73,68,83,55,0,90,7
30ed6be5-c365-441b-8d9a-efeaef0cc338,80,G#,Minor,39,45,55,73,0,9,21
253fb04c-1691-4305-afe2-a1c94eafd941,120,C#,Minor,84,54,51,47,0,12,40
6b3fd808-d37a-43c3-bddc-f808a950ab8b,80,E,Minor,56,19,46,92,72,11,3
ee44f9bf-174c-46d2-aa4d-dc122814fca4,117,C#,Major,92,62,86,11,0,24,24
a9fb468c-ce01-43d9-a8f8-065dcd51ea65,117,A,Minor,76,77,52,4,0,8,3
adcb02ef-c876-4d4e-a264-9f640ee55798,140,F,Minor,62,46,73,10,0,67,11
0ee79fd5-5f8f-4f88-a1fc-bd8cd9684e95,99,G#,Major,68,57,77,2,0,10,5
d15ef6f1-d1d5-49ed-ab89-d9f9bd807c9a,93,C#,Major,74,59,87,3,0,8,5
c07112c2-f46d-4591-942e-0a82ba4e6236,106,G#,Major,44,8,20,74,42,11,3
93499dfc-f925-49b2-ac74-9ec1d5a404d5,124,G,Major,81,68,63,17,0,10,22
d15b4b34-b687-486b-b29d-d6ce2fb2c0d1,95,G#,Major,76,96,70,18,0,33,4
9ccfab15-af25-42d2-9f9f-fce7cf0ccb06,96,A#,Minor,87,82,53,10,0,5,8
0a80ab84-e2c2-448d-952a-4f6094fcf160,92,E,Minor,81,40,73,15,0,9,8
eef2284f-950c-4c89-bc3c-33997438a752,124,G,Major,95,36,37,35,0,10,28
8dabb3bc-efea-40b1-8cb1-6ab0decd2aa8,72,F#,Major,64,76,44,70,9,12,4
540b83bc-1b6f-4d60-bb8f-6b113aea0a00,71,,Minor,28,26,20,19,0,30,3
3cbc8116-d5d3-4437-9e2a-913d8b4a495a,135,A,Minor,78,55,57,4,0,10,8
7f096d50-068a-4159-8c9b-a5b6ee65a2cc,95,A#,Major,81,56,70,4,0,5,24
6755ee71-9392-4e5c-b7b7-c03ce49425a7,71,C#,Minor,59,70,74,56,0,11,40
cf44f7df-eef9-4d7d-9ce6-04d6285238db,180,A#,Minor,80,71,68,6,0,10,37
c0786139-fa24-4002-a453-b44ed19ae9bb,150,E,Minor,65,11,58,0,0,12,9
e83ed9a6-a76c-4bd1-ab49-e5f00c1f0766,189,G#,Major,55,86,44,40,0,7,4
42441295-c3b2-444c-8062-a455361c358a,85,,Major,72,55,64,49,0,7,4
c5a0a99f-e622-4a9e-82c6-3e0c7e9a8435,140,G,Major,59,73,45,44,0,34,3
9678ed18-6378-4b60-9129-4d1bc108c778,81,,Major,77,68,70,6,0,17,20
d58734a0-a978-403a-9136-14c2abd1e2d9,104,D,Minor,80,24,65,2,0,9,4
e7f63029-f479-4766-9d46-cc8add36a878,129,B,Major,42,33,44,62,0,8,6
c7721ac1-6146-4b50-ac9e-8983d7ab4918,94,C#,Minor,76,81,80,20,0,25,4
a0996151-8604-4335-b666-5af183d45d17,71,,Minor,41,23,40,27,0,30,5
a4be0f34-96ce-4565-9614-b1dce08530e0,146,A,Minor,59,23,46,66,0,15,6
6245f110-8586-41cd-977a-ac08db62c446,103,F#,Minor,69,90,88,5,0,29,8
818dd173-956b-4f6f-aa47-f7e39d644e66,124,D,Major,53,66,78,0,0,16,5
709277bc-6bbc-46f0-a16d-ea5309c10840,164,A#,Minor,70,71,58,24,0,7,13
f360aa9e-807d-4e31-9a96-9a430d522d85,138,D,Major,69,35,57,12,0,10,9
d394976c-f6f6-4f9b-941b-3bdee802d498,126,A,Minor,67,37,46,13,0,10,39
4913473f-5a60-4419-8580-a0d96c5229dc,103,B,Minor,61,47,65,3,0,17,4
e0b9a7be-c879-4f7c-9ab7-8cbbc6d20b4f,95,G#,Major,75,64,52,41,0,11,3
afd89c5f-129f-4320-bd72-4a854352ed7a,200,B,Minor,39,28,77,4,0,6,29
0740288f-6ce9-4830-a793-f7d49555abfd,129,,Major,86,75,52,54,0,10,4
b2033a34-4ed1-4c9b-9d83-904c5185397f,98,F#,Minor,68,33,43,38,0,36,14
91646763-9269-4085-8e22-6321eb347134,107,G#,Major,91,32,56,3,0,11,10
b437b3fc-8940-4157-a82d-cf4c86270a82,174,,Major,58,56,83,5,0,7,4
f5d9372a-4b93-478f-a045-9d4c4066430f,92,G#,Major,45,27,67,32,0,13,14
8b14d3a9-17f6-41ce-abc6-5c9328bfd0c5,90,G,Major,81,59,83,9,0,11,5
ad1db1b9-b68a-4b0d-be92-0da17d74a598,147,F,Major,60,58,69,2,0,58,4
0f930236-d62a-410d-9fe8-7c33f1880aae,143,C#,Major,68,41,55,16,0,10,12
fb904e05-1e46-441b-9773-93b468cbab96,101,D#,Minor,76,63,71,3,0,10,3
e3300a8f-5785-42bc-a2a0-ff03bb51e333,118,C#,Minor,70,54,71,0,0,33,4
2d4954ff-42ce-45dc-be3f-aea67c82b220,98,G,Minor,83,63,74,14,0,16,6
31314985-8427-4988-9d0f-764777038e37,138,C#,Minor,72,22,46,24,0,9,6
8cced2cf-3580-42ee-adda-127b0848e520,114,F,Minor,59,30,62,1,0,8,4
6fdb8513-9eea-4145-a770-892e539b8cb0,180,G,Minor,63,45,64,34,0,9,8
2083b956-0091-4dab-9734-7f2df93ff4ef,145,B,Major,56,41,57,1,0,13,3
15da1fde-18b9-498e-8943-662d1d8c1c8a,82,A#,Major,79,48,84,13,0,21,23
e9deda42-1c31-4bec-9bac-2211aa6e5a4d,166,D,Major,70,22,61,2,0,10,34
f03df8a1-df10-4912-bd8f-0d1ac3f63296,92,,Major,86,91,79,29,0,60,16
6bcf55a8-bfe3-4d67-90b6-6d1bdbe02b78,108,F#,Major,71,55,44,74,0,11,6
1174ca22-11ff-4937-a323-d3858991d964,84,E,Minor,71,63,45,45,0,11,3
df49e3da-95c6-4c69-a70a-a2af1587cdfe,95,D#,Minor,69,90,91,6,0,35,4
6e30d7a3-b2a6-43c6-b15c-92c10a9f89bd,135,D#,Minor,93,77,45,25,0,13,27
77f29ab2-b8c8-4aea-857a-f82cdd7322bf,110,E,Major,57,6,27,84,0,9,3
c9013f84-7575-4618-9243-b31e1ea56f2c,88,G,Major,89,59,64,5,0,19,7
aa8925c0-a805-4cac-bd6a-f0c2c05131c8,119,C#,Minor,87,28,50,12,0,10,10
ff6e64c1-9453-44dc-9eba-580bbd82d7d9,120,C#,Major,58,71,80,15,0,7,41
22bdde31-0c58-4b02-86d8-2f685a55138a,122,D,Major,86,97,80,36,0,9,6
25841222-73c3-4ea7-a86b-0a9ecfb2d81d,98,F,Major,78,83,75,41,0,27,8
b308e9f2-7720-4af2-9db3-4ddd6bb3dc91,140,E,Minor,45,25,84,21,0,13,6
4ffefe74-68ff-4d13-b2d7-4528fb31dd15,116,F#,Minor,79,87,81,4,0,10,4
7071e739-a049-49ef-bf38-75643a6c543d,124,D#,Major,86,62,49,51,0,35,21
a7f3e4e1-0ca7-487f-98bd-d1f231185a07,105,A,Minor,91,73,72,13,0,9,15
bc0952fd-6d50-44f1-83ee-40398ac14efa,118,G#,Major,68,24,58,44,0,6,3
f78b4547-b170-4537-8019-db8fe909bfb4,108,E,Major,61,20,38,61,0,10,5
b85405e1-8fa0-42ba-9f8e-3820404a3cef,100,E,Major,61,53,38,84,0,28,44
369de552-3290-4359-b18d-f809f4e087aa,140,D#,Minor,81,39,66,38,0,12,14
88759ce9-0c46-4c8b-bc32-217ebd7a4a57,109,A#,Minor,84,72,74,10,0,34,7
54ba6642-dad5-475f-8bb0-c60c9c03ffc0,101,C#,Minor,78,40,74,36,0,17,27
0582e6ac-e511-42cc-8f1d-89d296bdad63,78,F,Major,56,61,90,36,0,18,31
b7395e89-d76b-4410-948b-8799c154101f,93,,Minor,79,22,55,31,0,12,5
3b092a6f-465f-47a6-a2fe-6c90c777df40,87,G#,Major,52,32,83,24,0,17,43
daeef383-178f-4796-98f6-994a70f02a4d,153,A#,Minor,55,50,78,19,0,11,35
83fe90a0-6083-412e-b1e8-aa8df175c2b1,142,,Major,87,93,59,28,0,17,5
f7d179cd-9cf3-4d49-bfce-36a8c289d046,96,A#,Minor,85,41,43,39,0,12,21
9ed7373d-e00d-4c41-bae9-443a30d63a06,125,,Major,50,39,78,4,0,11,33
9f5342f7-61a6-4b26-b4d6-3260e2b09d28,85,A#,Major,71,43,65,23,0,9,5
99991316-1fbc-4307-a9d4-55188b186851,140,C#,Minor,92,78,57,46,0,14,9
cbe9eae2-6da7-40a6-ae47-b69737a742fa,196,B,Minor,66,58,79,23,0,22,20
1f7f4b7d-3c55-4a7e-aa53-7e69a8141ca6,134,G,Major,78,51,43,69,0,14,9
ba87bad6-2ade-4075-a9e5-a89b013bd5a9,103,C#,Minor,80,45,62,76,0,10,38
9211f030-64d2-47cb-b9e3-4e2520c48a62,130,C#,Major,82,50,67,12,0,13,5
6c192942-f520-41bf-97a0-241033f21ef7,108,B,Major,65,52,69,31,0,8,36
3a2fa8f4-148f-474b-baf4-25c3ff8a5e80,123,G#,Major,61,66,71,53,0,32,46
9e03f5d8-8c88-40a9-8cbb-0e4801cdd3a8,152,B,Major,84,74,69,21,0,18,6
a9adf134-9653-4942-ae5b-58fbda7c146d,108,D,Major,78,55,60,59,0,7,4
03ae7695-7f16-4238-9ccf-331b905ee0a4,72,A#,Minor,56,56,47,76,0,8,36
cd518d01-4240-404f-9579-cdd13036a2f9,121,F#,Minor,86,67,65,42,0,35,7
ec91df02-7420-4821-b37b-2f5bdffd45da,138,D#,Minor,57,71,82,19,0,15,29
d13cb540-38ea-4d02-bbe1-8e2ef227ab74,188,F,Minor,50,41,50,69,0,12,6
24c8a722-8610-4171-ae02-15d5c6a52595,110,C#,Major,80,26,85,23,0,11,21
31167341-4558-4eb2-a244-272f47680bd3,105,G#,Major,81,77,79,19,0,47,8
f6be8f2f-0017-4ca5-939a-4dc410206316,118,G#,Major,63,60,70,5,0,9,31
a795c132-4b7d-4267-ba5b-9b428ef51b0f,176,D,Major,61,24,62,60,0,24,31
9cc9a2ab-13bf-4899-8391-d5a899de535b,158,B,Major,83,41,65,0,10,11,8
bcef524d-5bfd-4f99-9dce-6d4e9602e560,115,C#,Minor,85,72,58,9,0,49,12
19a08180-0774-4c09-91c6-65aa5c1ad889,110,B,Minor,51,48,82,0,0,5,3
fc8a9a01-ce40-4aff-b89b-fdca83a98455,174,A,Major,73,26,54,30,0,34,32
111ff50b-b4a7-4beb-aa30-0580ea9d4fff,130,E,Major,91,91,96,3,0,3,9
5b0bbfd5-52f3-40b2-8351-f4f75ec2b937,78,A#,Major,36,30,54,34,0,14,5
f78aac02-5dde-47e3-a15b-5a44c9b6cb40,104,G,Major,44,74,42,88,0,9,9
45cc9776-1c61-431b-b798-20f12b3d3bd7,121,G,Major,64,80,88,0,0,12,6
5e8668db-da03-4443-90f7-0a0c6ff96bad,105,D,Major,83,32,82,14,0,12,4
da5e559f-218a-46cc-b8bb-57e0bcc5a935,81,G,Major,38,20,66,9,0,9,8
2b370378-7950-447a-a45f-70e46d7d7dd0,170,C#,Minor,37,14,24,80,0,11,4
f9597863-a7b7-4645-8732-970b5bc6da0d,78,G,Major,43,60,38,76,1,48,38
d712c266-d85f-4b44-be21-c56d9e894481,125,G#,Major,88,28,66,6,0,13,31
e6f099fd-be8e-4922-903c-1559864913f0,92,E,Minor,66,29,65,23,0,8,7
b89d31d8-2304-4028-b633-59646bd148b8,140,B,Minor,84,61,42,31,0,9,9
2632a83b-2d1b-45be-8658-e7269d6c0e7e,96,,Major,61,32,90,25,0,10,9
79dd9658-e5ad-4dbc-9533-dee57648a242,118,F,Minor,66,83,43,84,0,19,19
abb79d6b-caed-4c0f-bcd0-4c4cb437164a,92,B,Minor,71,67,60,7,0,6,4
a0f94454-1141-4f53-90da-8ebe8c14c485,140,G#,Minor,49,50,37,87,0,11,35
e8d39ac3-b6f4-4631-8d3f-935598a19383,174,C#,Major,68,45,71,18,0,11,25
02bb1978-dd85-4c78-96f7-1c477c9a23ad,127,A#,Major,77,53,78,19,0,29,4
d3567b98-c16d-4f5c-9aa1-37707506a519,96,B,Major,71,37,52,62,0,11,36
b90fdc03-885a-458c-b66e-adda97f4dbb5,150,G#,Minor,82,82,66,13,0,11,6
ba1d6dc6-06fa-466c-b522-5a3ada36ab77,100,F#,Major,87,46,60,1,0,13,16
f62b79ab-4cc6-4cb4-9c36-e1d6063c3dac,105,C#,Minor,73,59,81,13,0,9,6
90c9a93b-7c42-40c0-adb0-4992994cd963,104,G,Major,86,43,62,5,0,13,14
b5dec63e-cc06-4b88-a318-e63725301311,154,G#,Major,54,45,79,1,0,17,5
aa19f805-c611-4170-bb05-ca918a1d89d7,80,B,Major,47,33,83,18,0,10,5
6b7c07ba-0508-44b5-8b5b-ac0f949e4a09,150,D#,Major,53,14,43,64,0,13,3
be4a0902-2731-46e5-a5a3-f1410c4bc582,156,B,Minor,32,49,72,0,0,9,4
be206947-c869-4d7b-82c3-ac41d383dd26,98,G#,Minor,76,79,81,18,0,6,34
5b2d13b0-99d3-4ace-9565-72a97b17d12e,92,G,Major,58,27,36,86,0,9,3
a47fe952-7f48-469a-8669-4338be653f81,144,E,Major,47,7,50,32,0,7,4
81742786-ec78-4965-a11c-7994a2d997d7,150,E,Major,37,27,56,8,0,13,3
43ad1513-05cc-4ef1-9ce4-917b807fb5c5,138,D#,Major,70,31,44,84,0,9,39
862edb26-c05d-4889-ac12-3a317e3a9b03,172,C#,Major,56,68,89,4,0,33,19
c31734e8-cbab-4b37-9143-3bb510a7ede6,77,G#,Major,72,70,82,2,0,4,17
25afc515-92ad-4e50-a7f5-c0ebddcf5e2c,107,B,Major,72,36,72,26,6,11,4
eb5220d1-9678-4c9b-b90c-4459610cb87c,114,D,Major,51,39,29,90,0,10,4
f904fde8-0732-4d92-9afd-aceca2cd5bf9,117,D,Major,63,29,51,43,0,25,4
f9b7e006-5031-4a5e-86dc-afc3ff4fe8ce,146,,Major,69,63,45,48,0,18,4
2bdf8dba-ca40-452e-a7f6-cfb9571a8ba6,160,G#,Minor,80,74,60,8,0,14,26
47ed1de9-3049-4da5-9d3f-365a9811cd0e,120,G,Major,88,15,56,1,0,8,6
b926e01f-f51e-44e7-9175-6ea39e3fd80f,100,B,Minor,82,76,70,16,0,8,5
ef96fe5e-2c6c-486d-bfd6-52a0eca681a4,158,G#,Minor,60,68,84,4,0,24,11
f4b27ac4-7b41-4b0d-a272-6caa206e13e1,142,D#,Major,56,40,54,72,0,10,4
d3fccb30-2e5f-4284-ab0d-ad034d8687a8,170,A,Minor,80,77,85,11,0,17,14
26a11349-3cb9-4359-8e77-483af6ca4b28,84,F,Minor,71,39,86,2,0,51,25
750c31bb-9a1f-4ec9-b04e-cf76184f33e1,139,,Major,58,30,46,14,0,9,3
19549656-52b6-4d98-bca7-550bb03c4e49,151,G,Major,73,88,67,20,0,32,5
ff89535b-ce83-4edc-b7a1-35ac714357bd,128,C#,Minor,82,42,75,6,0,63,6
b93a19cf-e0a8-4d95-b412-8159bb6ee91f,118,G,Major,56,20,54,67,0,6,5
455063a2-561f-49d9-b67d-f7b669cf47cd,183,F,Major,65,88,72,36,14,20,3
6dd4a695-0aaf-4f38-8c41-bf4a8f354ad6,83,D#,Minor,63,29,62,4,0,18,4
c7e32df7-e32c-47b0-bd53-91c9402f49bd,122,C#,Major,85,42,80,6,0,17,14
167b5345-e373-4824-aea5-9d163c32fba1,165,A,Major,72,90,48,32,0,18,23
7a422dbc-9d13-4033-81f9-5cf8b3e9b190,106,A,Minor,83,90,64,35,5,9,4
70396efb-f84a-4918-b767-086e47591e09,77,B,Major,81,68,58,83,0,11,34
fe302183-80ec-439a-94a1-ba6d0db9325a,91,G#,Major,57,30,89,10,0,33,8
a8a5e020-81c2-44b2-b43b-c13ce5343db5,148,G,Major,51,21,63,5,0,41,3
0708fe3a-28c8-4795-bb06-cd83710f7109,114,E,Minor,71,90,81,31,2,13,3
8d585f60-b5b6-43e6-9157-ee1b66f4aa1f,120,,Minor,91,63,77,12,1,10,5
f0addc1a-56fe-4b2a-a3a7-4c5c83621ee5,92,F#,Major,83,56,82,10,0,9,5
ebed463d-75e4-487d-a41a-a4389f793946,118,F,Major,56,25,45,1,3,7,3
