spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,danceability_encoded,energy_encoded,speechiness_encoded,acousticness_encoded,liveness_encoded,valence_encoded,tempo_encoded,duration_ms_encoded,loudness_encoded,instrumentalness_encoded,mode_encoded,key_encoded,time_signature_encoded
48RME2XQqVXIaH54NA4pRe,0.233,0.825,4.0,-10.095,0.0,0.0415,0.68,0.946,0.565,0.552,89.01,549809.0,4.0,low,high,low,high,high,medium,low,high,low,high,Minor,E,4.0
48Xp0fGOluD1NJmHOeYFg5,0.53,0.322,3.0,-9.86,1.0,0.035,0.772,4.99e-05,0.11,0.337,173.986,242680.0,4.0,low,low,low,high,medium,low,high,high,low,low,Major,D#,4.0
48rsYvIQXUAtxcmIoStOaM,0.795,0.55,7.0,-5.704,0.0,0.0882,0.123,0.0,0.0873,0.152,119.975,131493.0,4.0,high,medium,high,medium,low,low,medium,low,low,low,Minor,G,4.0
490GcZhnCvTf010A14dirs,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
49COPp81lGS9Hl9OwKlsKl,0.652,0.898,7.0,-4.481,0.0,0.0361,0.29,0.0,0.073,0.472,114.043,193377.0,4.0,medium,high,low,medium,low,medium,medium,medium,low,low,Minor,G,4.0
49EwpnNNoyCeATcJKI3A4G,0.11,0.0438,7.0,-20.501,1.0,0.0442,0.965,0.383,0.262,0.0368,80.955,674747.0,3.0,low,low,medium,high,high,low,low,high,low,low,Major,G,3.0
49NZwle2I8qI9BPsiRNjre,0.669,0.628,2.0,-4.177,1.0,0.0526,0.294,1.83e-05,0.124,0.784,83.803,177857.0,4.0,medium,medium,medium,medium,medium,high,low,medium,low,low,Major,D,4.0
4A2LfnduSTsE8u0ecYROxE,0.474,0.48,2.0,-8.894,1.0,0.0622,0.707,0.000108,0.0903,0.319,170.109,267107.0,4.0,low,low,medium,high,low,low,high,high,low,low,Major,D,4.0
4A66aFlunTSo4fNcqoDUJL,0.428,0.602,3.0,-7.767,1.0,0.159,0.106,0.0,0.0699,0.736,200.062,196310.0,4.0,low,medium,high,medium,low,high,high,medium,low,low,Major,D#,4.0
4A8cWXxKfIL3lAyUDzXbCF,0.825,0.414,2.0,-6.634,1.0,0.144,0.00265,0.0,0.357,0.106,72.993,200548.0,4.0,high,low,high,low,high,low,low,medium,low,low,Major,D,4.0
4ABYxlb92WBIjHu7TIKmml,0.576,0.57,7.0,-7.925,1.0,0.0434,0.362,0.0,0.0668,0.378,147.803,306062.0,4.0,medium,medium,medium,medium,low,medium,high,high,low,low,Major,G,4.0
4ASA1PZyWGbuc4d9N8OAcF,0.636,0.909,0.0,-3.685,1.0,0.0439,0.149,0.0,0.719,0.61,154.189,148800.0,4.0,medium,high,medium,medium,high,medium,high,low,low,low,Major,C,4.0
4B8gtpBuEtU9XUizl6BK2W,0.676,0.617,0.0,-4.626,1.0,0.0414,0.000816,0.636,0.227,0.718,124.978,142940.0,4.0,medium,medium,low,low,high,high,medium,low,low,high,Major,C,4.0
4Bdpn1gSDegE9ZXOIOO0tz,0.648,0.786,7.0,-8.463,1.0,0.0357,0.00457,0.125,0.237,0.561,130.027,119250.0,4.0,medium,high,low,low,high,medium,medium,low,low,low,Major,G,4.0
4Bee3PcNdfeqO1B80dDgFn,0.564,0.612,0.0,-5.018,1.0,0.0248,0.382,0.0,0.11,0.146,83.03,237493.0,3.0,medium,medium,low,medium,medium,low,low,high,low,low,Major,C,3.0
4CJEECPnzQ6f7rwLqlu08w,0.801,0.543,11.0,-6.087,0.0,0.254,0.0379,0.0,0.0885,0.361,169.95,203337.0,4.0,high,medium,high,low,low,low,high,medium,low,low,Minor,B,4.0
4CMG0ClbuYC5VuQSrM3gtu,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4CkgMiMqZ5JzW9iYXSTMTL,0.391,0.715,0.0,-4.516,1.0,0.0495,0.167,0.0,0.183,0.473,149.654,285107.0,3.0,low,medium,medium,medium,medium,medium,high,high,low,low,Major,C,3.0
4D1k6x4MXTaSnljSvAXhaf,0.735,0.778,11.0,-3.23,1.0,0.0487,0.00105,0.025,0.0923,0.278,126.091,127742.0,4.0,high,high,medium,low,low,low,medium,low,low,low,Major,B,4.0
4D7BCuvgdJlYvlX5WlN54t,0.696,0.396,2.0,-10.289,1.0,0.0656,0.401,5.2e-06,0.125,0.38,120.041,194207.0,4.0,medium,low,medium,medium,medium,medium,medium,medium,low,low,Major,D,4.0
4DbTAstfy26Se9YoEuwPYt,0.376,0.809,8.0,-6.172,1.0,0.058,0.506,0.0,0.966,0.394,140.325,358280.0,4.0,low,high,medium,medium,high,medium,high,high,low,low,Major,G#,4.0
4Ddtg7cMRhSO79ccygrrjp,0.685,0.169,9.0,-11.307,1.0,0.0343,0.949,7.86e-06,0.146,0.335,102.349,190983.0,4.0,medium,low,low,high,medium,low,low,medium,low,low,Major,A,4.0
4Dg3WEqGpBbSu4EKjudiwV,0.651,0.617,9.0,-6.808,0.0,0.173,0.218,0.0,0.294,0.826,143.936,193193.0,3.0,medium,medium,high,medium,high,high,high,medium,low,low,Minor,A,3.0
4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303.0,4.0,low,medium,medium,medium,high,high,high,low,low,low,Minor,F#,4.0
4E22XbJSOj8T2Ua6ye19Cx,0.0825,0.00745,9.0,-38.465,1.0,0.0417,0.976,0.951,0.105,0.0541,70.393,162424.0,4.0,low,low,low,high,low,low,low,low,low,high,Major,A,4.0
4EEhiTd2tMLmb7v24EnmG7,0.403,0.35,11.0,-12.179,1.0,0.0319,0.492,0.000113,0.111,0.235,108.934,194312.0,4.0,low,low,low,medium,medium,low,low,medium,low,low,Major,B,4.0
4EaBMhUIOfnFEbIgqCfKbi,0.444,0.608,2.0,-12.175,0.0,0.0532,0.168,3.36e-06,0.118,0.354,119.985,216133.0,4.0,low,medium,medium,medium,medium,low,medium,medium,low,low,Minor,D,4.0
4EaQ0ouIydfeAgQUz284EF,0.729,0.574,7.0,-4.779,0.0,0.0589,0.391,0.0,0.319,0.438,88.94,213995.0,4.0,medium,medium,medium,medium,high,medium,low,medium,low,low,Minor,G,4.0
4EdZ4vS0w1u53LZFatFuou,0.47,0.668,2.0,-12.519,1.0,0.0349,0.00121,0.644,0.192,0.26,175.958,174830.0,4.0,low,medium,low,low,medium,low,high,medium,low,high,Major,D,4.0
4EqnSq4NtwHosfAgGUlCmG,0.231,0.245,4.0,-13.564,0.0,0.0362,0.943,6.01e-05,0.143,0.191,90.148,189067.0,3.0,low,low,low,high,medium,low,low,medium,low,low,Minor,E,3.0
4EuqfssnCCNYb4UrR1Un8Z,0.943,0.812,11.0,-4.009,0.0,0.426,0.546,0.0,0.174,0.874,130.053,131423.0,4.0,high,high,high,medium,medium,high,medium,low,low,low,Minor,B,4.0
4EzkcqltSOxYE2lstuLOFs,0.939,0.521,1.0,-7.468,1.0,0.379,0.195,0.0,0.201,0.515,124.995,133000.0,4.0,high,low,high,medium,high,medium,medium,low,low,low,Major,C#,4.0
4FAKtPVycI4DxoOHC01YqD,0.783,0.729,6.0,-3.549,0.0,0.0691,0.0492,0.000272,0.1,0.58,167.968,216148.0,4.0,high,medium,medium,low,low,medium,high,medium,low,low,Minor,F#,4.0
4FWbsd91QSvgr1dSWwW51e,0.636,0.888,8.0,-3.889,1.0,0.0945,0.00162,0.000216,0.147,0.25,122.032,237200.0,4.0,medium,high,high,low,medium,low,medium,high,low,low,Major,G#,4.0
4Fv6wNYUixnYkj3Dgfrls8,0.49,0.373,8.0,-9.762,1.0,0.26,0.101,0.000105,0.128,0.346,121.889,255680.0,4.0,low,low,high,medium,medium,low,medium,high,low,low,Major,G#,4.0
4FyesJzVpA39hbYvcseO2d,0.486,0.545,11.0,-7.924,1.0,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,123891.0,4.0,low,medium,low,low,low,low,high,low,low,low,Major,B,4.0
4GnjXzJfmPcVEt0S7zIS9L,0.638,0.572,9.0,-6.771,1.0,0.0407,0.00118,0.0204,0.193,0.433,115.999,126265.0,4.0,medium,medium,low,low,medium,medium,medium,low,low,low,Major,A,4.0
4HzqWEdAbzcVFDv0pvxV4w,0.762,0.77,5.0,-2.758,1.0,0.223,0.138,0.0,0.15,0.631,177.998,201181.0,4.0,high,high,high,medium,medium,medium,high,medium,low,low,Major,F,4.0
4I4fBBEhpLAHvnLhacIwdg,0.101,0.00193,10.0,-38.381,1.0,0.0393,0.98,0.96,0.0925,0.209,70.774,147857.0,5.0,low,low,low,high,low,low,low,low,low,high,Major,A#,5.0
4IQA6aqAK04aMkDuUPh4Gt,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4IQkfUsrwXol38VV3U7t7T,0.61,0.488,3.0,-6.918,1.0,0.0293,0.817,0.0,0.312,0.443,125.039,240227.0,4.0,medium,low,low,high,high,medium,medium,high,low,low,Major,D#,4.0
4IhOUkWQ7HJGJvaV5m73lH,0.617,0.235,4.0,-21.082,0.0,0.075,0.973,0.941,0.111,0.346,180.007,106674.0,4.0,medium,low,medium,high,medium,low,high,low,low,high,Minor,E,4.0
4J9SI7do4KOEsCexqEbjmR,0.625,0.682,6.0,-6.292,0.0,0.126,0.384,4.54e-06,0.337,0.384,178.052,231467.0,4.0,medium,medium,high,medium,high,medium,high,high,low,low,Minor,F#,4.0
4JdSXF2p71cr8uCY3UiJM0,0.605,0.726,6.0,-4.515,1.0,0.0309,0.365,0.0,0.112,0.393,149.918,160518.0,4.0,medium,medium,low,medium,medium,medium,high,low,low,low,Major,F#,4.0
4JfjFdPcV5916X65pSL9r9,0.688,0.167,2.0,-19.19,1.0,0.734,0.613,0.0,0.431,0.559,113.834,108347.0,5.0,medium,low,high,high,high,medium,medium,low,low,low,Major,D,5.0
4JtLrFUg0ff2x9TsXCgx76,0.646,0.703,4.0,-6.343,0.0,0.0777,0.0883,1.5e-06,0.0863,0.139,170.091,206344.0,4.0,medium,medium,medium,medium,low,low,high,medium,low,low,Minor,E,4.0
4KGGeE7RJsgLNZmnxGFlOj,0.449,0.353,7.0,-12.986,1.0,0.0915,0.942,0.0786,0.109,0.55,165.888,173640.0,4.0,low,low,high,high,medium,medium,high,low,low,low,Major,G,4.0
4KULAymBBJcPRpk1yO4dOG,0.429,0.453,0.0,-7.746,1.0,0.0459,0.554,2e-06,0.102,0.155,77.639,227196.0,4.0,low,low,medium,high,low,low,low,high,low,low,Major,C,4.0
4Kk64VddLGXzzv3SRPVoHF,0.638,0.341,4.0,-7.702,1.0,0.0599,0.988,5.67e-05,0.125,0.438,104.883,144840.0,4.0,medium,low,medium,high,medium,medium,low,low,low,low,Major,E,4.0
4LadsagnXZM7SEOpHjHIHA,0.681,0.686,11.0,-5.259,1.0,0.31,0.077,0.0,0.21,0.568,151.137,130331.0,4.0,medium,medium,high,low,high,medium,high,low,low,low,Major,B,4.0
4Le6gr7UPNgAOC1Q7FpTNJ,0.677,0.716,2.0,-5.556,1.0,0.0746,0.0242,0.682,0.257,0.67,128.005,217500.0,4.0,medium,medium,medium,low,high,high,medium,high,low,high,Major,D,4.0
4MEJ73SRDNLQSHpqTkdjm6,0.377,0.262,4.0,-6.949,1.0,0.0324,0.698,0.0,0.125,0.527,164.461,193888.0,4.0,low,low,low,high,medium,medium,high,medium,low,low,Major,E,4.0
4MWKhUasdUFoxsOc9w1Feq,0.157,0.93,4.0,-2.106,1.0,0.211,0.0487,0.0,0.712,0.254,187.236,203130.0,3.0,low,high,high,low,high,low,high,medium,low,low,Major,E,3.0
4MjDJD8cW7iVeWInc2Bdyj,0.787,0.621,4.0,-5.009,0.0,0.068,0.15,0.000402,0.58,0.13,139.056,267194.0,4.0,high,medium,medium,medium,high,low,medium,high,low,low,Minor,E,4.0
4NMNwdmbiSGlDdMha5k6ks,0.675,0.239,2.0,-13.55,1.0,0.0353,0.873,1.85e-06,0.0695,0.67,131.007,196587.0,4.0,medium,low,low,high,low,high,medium,medium,low,low,Major,D,4.0
4NNpKLaoOEeYi78vQDb3lB,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4NUmZ5svM1Bbmaz5udqUeJ,0.697,0.732,11.0,-6.534,0.0,0.0646,0.0139,0.000631,0.0807,0.651,124.932,170253.0,4.0,medium,medium,medium,low,low,high,medium,low,low,low,Minor,B,4.0
4NoOME4Dhf4xgxbHDT7VGe,0.794,0.807,1.0,-3.447,0.0,0.326,0.334,0.0,0.104,0.575,178.003,200120.0,4.0,high,high,high,medium,low,medium,high,medium,low,low,Minor,C#,4.0
4O2rRsoSPb5aN7N3tG6Y3v,0.512,0.636,3.0,-8.087,1.0,0.0469,0.113,3.8e-05,0.104,0.312,121.431,267256.0,4.0,low,medium,medium,medium,low,low,medium,high,low,low,Major,D#,4.0
4O4PBlcFaiyHvGtIjHMw8B,0.714,0.62,7.0,-6.054,1.0,0.214,0.00664,0.205,0.27,0.147,84.121,225440.0,4.0,medium,medium,high,low,high,low,low,high,low,low,Major,G,4.0
4OOA9mtwTevG39jcALusOu,0.598,0.975,8.0,-11.371,1.0,0.123,0.0512,0.143,0.596,0.413,119.929,62000.0,4.0,medium,high,high,low,high,medium,medium,low,low,low,Major,G#,4.0
4ObFZEXHQJcc8WQtqbCupZ,0.446,0.392,8.0,-11.388,0.0,0.283,0.643,0.0,0.111,0.502,179.137,130685.0,4.0,low,low,high,high,medium,medium,high,low,low,low,Minor,G#,4.0
4Oj1fwRRrCbBlZsZzbQ3my,0.171,0.000275,4.0,-41.804,1.0,0.0499,0.991,0.958,0.113,0.0396,132.423,163011.0,4.0,low,low,medium,high,medium,low,medium,low,low,high,Major,E,4.0
4OtoXQ2ySVcmudZT4jF8jH,0.373,0.12,0.0,-16.053,1.0,0.0392,0.885,0.000312,0.103,0.147,170.745,178067.0,3.0,low,low,low,high,low,low,high,medium,low,low,Major,C,3.0
4P7LVHDbzn7aI6wWRh5AHc,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124.0,4.0,medium,high,low,low,low,medium,medium,high,low,low,Major,F#,4.0
4P9Q0GojKVXpRTJCaL3kyy,0.718,0.467,2.0,-9.66,1.0,0.0398,0.707,6.92e-05,0.126,0.396,95.96,221407.0,3.0,medium,low,low,high,medium,medium,low,high,low,low,Major,D,3.0
4PA1wK0leCjmRZlP5dQ8Lv,0.715,0.642,10.0,-7.492,0.0,0.0515,0.0687,0.0,0.0997,0.169,105.964,191321.0,4.0,medium,medium,medium,low,low,low,low,medium,low,low,Minor,A#,4.0
4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,1.0,-15.231,1.0,0.0341,0.92,8.06e-05,0.138,0.209,78.696,192160.0,4.0,low,low,low,high,medium,low,low,medium,low,low,Major,C#,4.0
4Pqc5qu1C7SZVuWz0d1Zut,0.596,0.856,11.0,-3.102,0.0,0.0279,0.0216,0.0,0.307,0.773,94.982,200368.0,4.0,medium,high,low,low,high,high,low,medium,low,low,Minor,B,4.0
4PrGyX4YgCT6V3YqY7XEUw,0.701,0.76,8.0,-9.588,1.0,0.107,0.701,0.138,0.111,0.423,143.007,161138.0,4.0,medium,high,high,high,medium,medium,high,low,low,low,Major,G#,4.0
4QShZHQERrTVI2IDzWmbzJ,0.591,0.864,1.0,-3.856,1.0,0.0322,0.267,0.0,0.125,0.828,147.062,194921.0,4.0,medium,high,low,medium,medium,high,high,medium,low,low,Major,C#,4.0
4QVghbdDaACqQeVM2VrL3f,0.582,0.479,7.0,-14.788,0.0,0.0277,0.808,0.91,0.13,0.0421,104.976,75500.0,4.0,medium,low,low,high,medium,low,low,low,low,high,Minor,G,4.0
4QwSuFs54h6NRpbNDFnX6l,0.708,0.63,9.0,-6.682,1.0,0.0348,0.136,0.0,0.0838,0.778,136.066,175090.0,4.0,medium,medium,low,medium,low,high,medium,medium,low,low,Major,A,4.0
4QzoBae05AxedOwsC8cqlh,0.567,0.524,0.0,-5.537,1.0,0.0296,0.428,0.0,0.0963,0.129,77.076,190540.0,4.0,medium,low,low,medium,low,low,low,medium,low,low,Major,C,4.0
4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560.0,4.0,medium,medium,low,medium,high,medium,medium,high,low,low,Minor,C,4.0
4RC0nyqSkuDcaaWlGojIep,0.564,0.883,7.0,-4.028,1.0,0.0472,0.0459,2e-06,0.38,0.877,134.679,176563.0,4.0,medium,high,medium,low,high,high,medium,medium,low,low,Major,G,4.0
4RjLOOdis03Tfu8rpcnUBu,0.737,0.566,9.0,-6.469,0.0,0.0763,0.0493,0.0,0.146,0.46,139.941,181999.0,4.0,high,medium,medium,low,medium,medium,medium,medium,low,low,Minor,A,4.0
4RtEiwxATP4Vko76xcFmf6,0.82,0.903,0.0,-3.433,0.0,0.0712,0.149,1.99e-05,0.19,0.53,100.012,222333.0,4.0,high,high,medium,medium,medium,medium,low,high,low,low,Minor,C,4.0
4RvWPyQ5RL0ao9LPZeSouE,0.645,0.795,7.0,-12.095,1.0,0.0527,0.347,0.00389,0.104,0.535,112.067,251489.0,4.0,medium,high,medium,medium,low,medium,medium,high,low,low,Major,G,4.0
4SSnFejRGlZikf02HLewEF,0.905,0.389,8.0,-14.505,1.0,0.332,0.74,0.162,0.106,0.196,120.046,193143.0,4.0,high,low,high,high,low,low,medium,medium,low,low,Major,G#,4.0
4SW9gHnW8NfKOdqmh0ij45,0.801,0.517,2.0,-8.205,0.0,0.269,0.494,1.45e-06,0.355,0.923,160.254,133969.0,4.0,high,low,high,medium,high,high,high,low,low,low,Minor,D,4.0
4T3JcVdMphiLK94BsbLr1s,0.246,0.000581,11.0,-39.247,1.0,0.0442,0.982,0.949,0.116,0.0846,71.659,155000.0,3.0,low,low,medium,high,medium,low,low,low,low,high,Major,B,3.0
4T9246CX4qYIaUxVFALOpQ,0.731,0.888,2.0,-6.914,1.0,0.185,0.0152,0.0,0.172,0.927,159.986,168645.0,4.0,high,high,high,low,medium,high,high,low,low,low,Major,D,4.0
4TNFLwe6DhtR3Wn1JKMqMJ,0.825,0.663,2.0,-9.414,1.0,0.0687,0.423,0.415,0.286,0.417,116.051,248987.0,4.0,high,medium,medium,medium,high,medium,medium,high,low,low,Major,D,4.0
4TRjCifQWpux6KRamNuNMz,0.177,0.000257,0.0,-39.572,1.0,0.0843,0.962,0.973,0.111,0.0396,140.841,175035.0,3.0,low,low,medium,high,medium,low,high,medium,low,high,Major,C,3.0
4Tn2llBm1g0UlWctmgPL8Z,0.735,0.826,1.0,-4.902,1.0,0.0349,0.00101,0.129,0.197,0.74,132.964,212280.0,4.0,high,high,low,low,high,high,medium,medium,low,low,Major,C#,4.0
4TpsQWUmkbupdxGUIvxw0O,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4U9CF27YlwHRtUGKUzhUTT,0.302,0.414,2.0,-8.16,1.0,0.0319,0.0575,0.0,0.0861,0.105,110.508,242956.0,4.0,low,low,low,low,low,low,medium,high,low,low,Major,D,4.0
4UGqAW9i7NtE5mW9xzm6yk,0.857,0.829,0.0,-0.484,1.0,0.0842,0.00112,0.015,0.255,0.208,106.993,190654.0,4.0,high,high,medium,low,high,low,low,medium,low,low,Major,C,4.0
4UMIv5jd9gK98a39BQRD9X,0.577,0.574,0.0,-6.525,1.0,0.0278,0.572,0.0,0.1,0.436,94.009,268165.0,4.0,medium,medium,low,high,low,medium,low,high,low,low,Major,C,4.0
4UY9CCwEvBplRAM2p6gSGk,0.852,0.66,4.0,-4.99,0.0,0.0964,0.24,4.04e-05,0.116,0.499,100.05,131535.0,4.0,high,medium,high,medium,medium,medium,low,low,low,low,Minor,E,4.0
4UldILPVpnZO69ffK4B9aA,0.889,0.742,4.0,-3.495,0.0,0.358,0.299,0.000568,0.066,0.479,130.089,149077.0,4.0,high,medium,high,medium,low,medium,medium,low,low,low,Minor,E,4.0
4VmFqEEqbLReGKJQhDl9c0,0.541,0.787,11.0,-4.975,1.0,0.054,0.287,0.0,0.325,0.637,151.084,242220.0,4.0,low,high,medium,medium,high,medium,high,high,low,low,Major,B,4.0
4VsP4Dm8gsibRxB5I2hEkw,0.577,0.379,11.0,-13.235,1.0,0.0374,0.909,0.000586,0.0986,0.26,139.585,173638.0,3.0,medium,low,low,high,low,low,medium,low,low,low,Major,B,3.0
4VtN4HDolfU0II9KOftqy4,0.975,0.572,0.0,-3.88,1.0,0.0931,0.00142,0.00687,0.0872,0.289,120.012,162000.0,4.0,high,medium,high,low,low,low,medium,low,low,low,Major,C,4.0
4WFeJTXNHIS2wURtwlAkhu,0.387,0.665,1.0,-11.323,0.0,0.225,0.145,0.00167,0.092,0.541,174.896,199367.0,4.0,low,medium,high,medium,low,medium,high,medium,low,low,Minor,C#,4.0
4WPw9shOzxaA4cWws44Xjd,0.18,0.0512,7.0,-29.604,1.0,0.0439,0.82,0.0546,0.137,0.0601,79.124,175533.0,4.0,low,low,medium,high,medium,low,low,medium,low,low,Major,G,4.0
4WS26ImdBwGa04bNrh17RO,0.783,0.707,5.0,-4.481,1.0,0.0782,0.135,0.0,0.143,0.649,118.911,177600.0,4.0,high,medium,medium,medium,medium,high,medium,medium,low,low,Major,F,4.0
4X6F9xoYUyJh4OhnXbAZv2,0.329,0.167,8.0,-11.635,1.0,0.0311,0.731,3.08e-05,0.101,0.203,165.026,245533.0,3.0,low,low,low,high,low,low,high,high,low,low,Major,G#,3.0
4XPefX4QY9EWhrwLL528Fc,0.572,0.923,0.0,-4.169,0.0,0.0629,0.0139,0.0,0.197,0.433,112.501,196281.0,4.0,medium,high,medium,low,high,medium,medium,medium,low,low,Minor,C,4.0
4Xbotg4PCLJw9cDx2dtZLK,0.566,0.543,5.0,-4.485,1.0,0.0314,0.613,0.0,0.106,0.299,89.937,209965.0,4.0,medium,medium,low,high,low,low,low,medium,low,low,Major,F,4.0
4Y8vb1uy9IjM2V1hqvrAid,0.568,0.748,8.0,-6.54,1.0,0.0299,0.0626,2.18e-06,0.0947,0.623,96.59,256733.0,4.0,medium,medium,low,low,low,medium,low,high,low,low,Major,G#,4.0
4YQImHflXSiIMXntcwPkx8,0.726,0.738,0.0,-4.788,1.0,0.355,0.0791,0.0,0.0297,0.896,121.953,175099.0,4.0,medium,medium,high,low,low,high,medium,medium,low,low,Major,C,4.0
4YQgOgIElFtEvwJQ9ArWL7,0.752,0.647,10.0,-6.258,1.0,0.0316,0.000915,0.00167,0.706,0.253,119.999,146531.0,4.0,high,medium,low,low,high,low,medium,low,low,low,Major,A#,4.0
4Yg2w0P29BBBMixyeNjDtj,0.598,0.643,0.0,-6.933,1.0,0.0364,0.164,3.35e-05,0.0992,0.349,115.41,222533.0,4.0,medium,medium,low,medium,low,low,medium,high,low,low,Major,C,4.0
4Yrt54xR4T8PPOZ7yf9kyT,0.722,0.622,2.0,-5.674,0.0,0.0734,0.0261,0.0,0.109,0.458,91.957,164973.0,4.0,medium,medium,medium,low,medium,medium,low,low,low,low,Minor,D,4.0
4ZAHbJMUDzknmJtE687Avz,0.579,0.4,11.0,-13.268,0.0,0.0505,0.0022,0.832,0.241,0.721,132.576,169861.0,4.0,medium,low,medium,low,high,high,medium,low,low,high,Minor,B,4.0
4ZGC3yb7ObpkN2rj3t7l9N,0.497,0.529,10.0,-6.228,1.0,0.0424,0.777,0.00156,0.116,0.241,89.48,204107.0,4.0,low,low,low,high,medium,low,low,medium,low,low,Major,A#,4.0
4ZLyjxANuZ87aP9dJqRaik,0.574,0.848,2.0,-3.942,1.0,0.0597,0.0243,0.351,0.0517,0.703,106.696,287787.0,4.0,medium,high,medium,low,low,high,low,high,low,low,Major,D,4.0
4ZT0wGKwlJRjpMUuwZVy3p,0.566,0.564,10.0,-7.88,0.0,0.277,0.0149,0.0,0.104,0.0667,139.92,164143.0,4.0,medium,medium,high,low,low,low,medium,low,low,low,Minor,A#,4.0
4ZUpTMKPYFTfJqamWFU9Zv,0.782,0.728,5.0,-5.93,1.0,0.0768,0.427,0.0,0.25,0.876,97.975,140667.0,4.0,high,medium,medium,medium,high,high,low,low,low,low,Major,F,4.0
4ZYAU4A2YBtlNdqOUtc7T2,0.696,0.733,1.0,-6.181,1.0,0.256,0.115,0.0,0.111,0.292,98.355,214445.0,4.0,medium,medium,high,medium,medium,low,low,medium,low,low,Major,C#,4.0
4Zf7vu8xsZeqOvel5fqyEK,0.716,0.977,11.0,-5.408,1.0,0.0442,0.00522,0.812,0.0747,0.649,90.0,67030.0,4.0,medium,high,medium,low,low,high,low,low,low,high,Major,B,4.0
4Zj2uX6ApCFK9XzjwIhCIr,0.302,0.584,1.0,-6.242,1.0,0.063,0.385,5.22e-05,0.089,0.159,199.804,170825.0,4.0,low,medium,medium,medium,low,low,high,low,low,low,Major,C#,4.0
4Zx0yrZwW4uNpd1FhIrOV5,0.577,0.573,7.0,-7.622,0.0,0.156,0.00561,0.0,0.0999,0.588,181.072,193333.0,3.0,medium,medium,high,low,low,medium,high,medium,low,low,Minor,G,3.0
4a9tbd947vo9K8Vti9JwcI,0.645,0.862,11.0,-4.761,0.0,0.0845,0.0933,0.0,0.193,0.803,119.947,229773.0,4.0,medium,high,medium,medium,medium,high,medium,high,low,low,Minor,B,4.0
4aYSnC64YbjMQhrhLyIvJ3,0.599,0.233,0.0,-13.965,1.0,0.0465,0.789,0.00554,0.0877,0.242,158.07,244574.0,3.0,medium,low,medium,high,low,low,high,high,low,low,Major,C,3.0
4alHo6RGd0D3OUbTPExTHN,0.619,0.579,4.0,-9.307,1.0,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627.0,4.0,medium,medium,medium,low,low,high,medium,high,low,low,Major,E,4.0
4azq0H9PrWqWtIhFqqeZKM,0.278,0.575,7.0,-14.241,1.0,0.0568,0.00624,0.884,0.326,0.53,130.021,429286.0,4.0,low,medium,medium,low,high,medium,medium,high,low,high,Major,G,4.0
4b1yxSdlumA8N4fEk4UOZp,0.594,0.628,1.0,-6.345,1.0,0.359,0.12,0.0,0.0582,0.556,141.391,257213.0,4.0,medium,medium,high,medium,low,medium,high,high,low,low,Major,C#,4.0
4bARASJEokNacSYtEhoNBp,0.484,0.753,2.0,-5.23,1.0,0.0503,0.11,5.95e-06,0.193,0.281,80.995,216673.0,4.0,low,medium,medium,medium,medium,low,low,medium,low,low,Major,D,4.0
4bV5sf2B4hWBBd5HQ8S7KB,0.905,0.631,9.0,-10.06,0.0,0.177,0.129,0.0,0.101,0.751,105.026,160947.0,4.0,high,medium,high,medium,low,high,low,low,low,low,Minor,A,4.0
4bjN59DRXFRxBE1g5ne6B1,0.697,0.837,7.0,-2.651,1.0,0.304,0.313,0.0,0.471,0.831,85.097,168927.0,5.0,medium,high,high,medium,high,high,low,low,low,low,Major,G,5.0
4bw8mcDUSRWfQo63ZTYRnU,0.909,0.762,9.0,-3.974,1.0,0.0643,0.434,0.0,0.0856,0.843,101.987,142335.0,3.0,high,high,medium,medium,low,high,low,low,low,low,Major,A,3.0
4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,2.0,-3.424,1.0,0.126,0.0076,0.000132,0.303,0.801,122.98,169153.0,4.0,high,high,high,low,high,high,medium,low,low,low,Major,D,4.0
4cS2HQ6jK80vqdY9ofpztx,0.865,0.69,7.0,-7.448,1.0,0.0443,0.285,0.0162,0.225,0.867,121.983,188867.0,4.0,high,medium,medium,medium,high,high,medium,medium,low,low,Major,G,4.0
4cacyP5c3PMlfnyjpg13xW,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
